id	word	definition_cn	ecdict_translation	ecdict_phonetic
CET6_CORE_660	shade	v. 掩盖	n. 荫, 阴暗, 遮光物, 灯罩, 帘, 浓淡, 微量, 底纹 / vi. 渐变 / vt. 使阴暗, 使渐变, 遮蔽, 微减 / [计] 底纹	ʃeid
CET6_CORE_661	shady	adj. 阴凉的	a. 荫凉的, 成荫的, 阴暗的, 隐蔽的 / [法] 成问题的, 令人怀疑的	'ʃeidi
CET6_CORE_2904	shaft	n. （工具的）柄，杆状物	n. 轴, 箭杆, 矛, 矿井 / vt. 装杆于, 利用	ʃæft
CET6_CORE_665	shepherd	v. 引导，带领	n. 牧羊人, 牧羊犬, 牧师, 保护者 / vt. 看守, 领导, 指导, 牧羊	'ʃepәd
CET6_CORE_2666	shipwreck	n. 船舶失事	n. 遇难船, 海难 / vt. 遇海难, 毁灭, 使失事	'ʃiprek
CET6_CORE_667	shot	n. 照相，照片	n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射 / vt. 装弹, 使成颗粒状 / a. 杂色的, 交织着的, 渗透的, 点焊的, 破旧的 / shoot的过去式和过去分词	ʃɒt
CET6_CORE_2695	shoulder	v. 承担；挑起	n. 肩, 肩膀, 衣肩 / vt. 肩负, 负担, 担任 / vi. 用肩推挤	'ʃәuldә
CET6_CORE_2866	shrimp	n. （小）虾，河虾，褐虾	n. 虾, 小虾, 矮子 / vi. 捕小虾	ʃrimp
CET6_CORE_671	shuttle	n. 航天飞机	n. 穿梭, 梭子, 往返移动之物 / v. (使)穿梭移动, 往返运送	'ʃʌtl
CET6_CORE_1531	sideways	adv. 斜向一边地	adv. 向旁边, 向侧面地 / a. 旁边的, 向侧面的	'saidweiz
CET6_CORE_1947	sight	n. 景象；名胜，风景	n. 景观, 视力, 眼界, 阅读, 见解, 意见 / vt. 看见, 瞄准 / vi. 瞄准, 观看 / a. 即席的, 见票即付的	sait
CET6_CORE_675	simultaneous	adj. 同步的	a. 同时的, 同时发生的 / [计] 同时的	.simәl'teinjәs
CET6_CORE_2909	sink	n. （厨房内的）洗涤槽	n. 藏垢的场所, 沟渠, 污水槽 / vi. 下沉, 沉没, 下陷, 减弱, 衰退, 消沉, 堕落, 渗透 / vt. 使低落, 使下沉, 陷于, 投入(资金等), 挖掘	siŋk
CET6_CORE_3093	skull	n. 颅骨， 脑壳	n. 头盖骨, 头脑, 好学生 / [医] 头颅	skʌl
CET6_CORE_678	skyrocket	v. 猛增	vi. 飞涨, 突升 / n. 焰火	'skai.rɒkit
CET6_CORE_679	skyscraper	n. 摩天大楼	n. 摩天楼, 三角形天帆	'skaiskreipә
CET6_CORE_680	slack	adj. 疲软的，萧条的	n. 松弛, 松懈, 淡季, 闲散, 家常裤 / a. 松弛的, 不流畅的, 疏忽的, 无力的, 呆滞的, 软弱的, 漏水的 / adv. 马虎地, 缓慢地 / vt. 放松, 使缓慢 / vi. 松懈, 减弱, 松弛	slæk
CET6_CORE_2404	slap	v. 掴； n. 巴掌	n. 掴, 掌击, 侮辱, 拍击声 / v. 拍击, 惩罚 / adv. 正面地, 直接地, 突然地	slæp
CET6_CORE_681	slash	v. 削减	v. 猛砍, 乱砍 / n. 猛砍, 乱砍, 删减 / [计] 斜线	slæʃ
CET6_CORE_1236	slave	v. 作苦工；奴役	n. 奴隶, 从动装置, 卑鄙的人 / vi. 拼命工作 / [计] 从设备	sleiv
CET6_CORE_1170	slightly	adv. 轻微地	adv. 些微地, 苗条地	'slaitli
CET6_CORE_2652	smart	v. 刺疼，扎疼，剧痛	a. 聪明的, 漂亮的, 刺痛的, 剧烈的, 敏捷的, 巧妙的, 伶俐的, 潇洒的 / n. 刺痛, 痛苦 / vi. 刺痛	smɑ:t
CET6_CORE_1080	sneak	v. 溜走	vi. 鬼鬼祟祟做事 / vt. 偷偷地做 / n. 鬼鬼祟祟的人, 偷偷摸摸的行为, 帆布胶底运动鞋 / a. 暗中进行的	sni:k
CET6_CORE_1419	sniff	v. 用鼻子吸，嗅	n. 以鼻吸气, 嗅, 气息 / vi. 嗅, 蔑视, 嗤之以鼻 / vt. 闻, 用力吸, 发觉	snif
CET6_CORE_1806	snob	n. 势利小人	n. 势利的人, 假内行	snɒb
CET6_CORE_820	soar	v. 高飞	n. 高扬, 翱翔 / vi. 往上飞舞, 高耸, 翱翔	sɒ:
CET6_CORE_1819	soften	v. 使软化，变温和	v. (使)变柔软, (使)变柔和	'sɒftn
CET6_CORE_2140	solar	adj. 利用太阳光的	a. 太阳的, 日光的, 源自太阳的 / [医] 太阳的; 腹腔丛的	'sәulә
CET6_CORE_1555	southwards	adv. 向南方	adv. 在南方	'sajθwәdz
CET6_CORE_2212	sovereign	n. 君主； adj. 统治的	n. 元首, 独立国 / a. 具有主权的, 至高无上的, 国王的, 完全的	'sɒvrin
CET6_CORE_689	spacious	adj. 宽敞的	a. 广大的, 宽广的	'speiʃәs
CET6_CORE_2882	span	n. （桥墩间的）墩距	n. 指距, 全长, 跨距, 一段时间, 小范围 / vt. 以手指测量, 跨越, 架设, 持续	spæn
CET6_CORE_894	specialize	v. 专业从事	vt. 使特殊化, 列举, 特别指明, 限定...的范围 / vi. 成为专家, 专攻	'speʃәlaiz
CET6_CORE_691	species	n. 物种	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz
CET6_CORE_692	specific	adj. 具体的	n. 特效药, 特性 / a. 特殊的, 明确的, 具有特效的, 特定地, 具体地	spi'sifik
CET6_CORE_696	spot	n. 点； v. 发现	n. 污点, 地点, 斑点, 点, 娱乐场所, 处境, 少量 / a. 当场的, 现场的, 现货买卖的, 现金交易的, 抽样的 / vt. 点缀, 玷污, 认出, 准确定...的位, 用灯光照射 / vi. 玷污, (从空中)侦察敌方目标	spɒt
CET6_CORE_3411	stab	n&v. 刺， 戳	n. 刺, 戳, 剧痛, 尝试, 努力 / vt. 刺, 戳, 刺入, 刺痛, 直入, 使伤心 / vi. 刺, 刺伤	stæb
CET6_CORE_1280	stalk	n. 主茎，叶柄	n. 茎, 追踪, 高视阔步 / vi. 悄悄靠近, 蹑手蹑脚地走近, 蔓延, 高视阔步 / vt. 追踪, 搜索	stɒ:k
CET6_CORE_700	startle	v. 使惊讶	n. 惊愕, 惊恐 / vt. 吃惊, 使惊愕 / vi. 惊起	'stɑ:tl
CET6_CORE_2659	stem	n. 词干	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem
CET6_CORE_2141	stereo	n. 立体声； adj. 立体声的	n. 铅版, 立体照片 / a. 立体的, 立体感觉的	'stiәriәu
CET6_CORE_702	stereotype	n. 刻板印象，固有印象	n. 铅版, 陈规, 老套 / vt. 使用铅版, 把...印制成盲文, 套用老套, 使一成不变	'stiәriәtaip
CET6_CORE_2555	stew	v. 炖； n. 炖菜	n. 炖, 烦恼, 热浴, 妓院, 鱼塘 / vi. 炖, 焖, 忧虑 / vt. 炖, 焖, 使焦虑	stju:
CET6_CORE_1424	stiffness	n. 硬度	n. 坚硬, 呆板, 刻板 / [医] 强直, 僵硬	'stifnis
CET6_CORE_2313	stillness	n. 寂静，无声	n. 静止, 沉静	'stilnis
CET6_CORE_704	stockbroker	n. 股票经理人	n. 股票经纪人	'stɒk.brәukә
CET6_CORE_2847	stout	adj. 肥胖的；厚实牢固的	a. 结实的；矮胖的；勇敢的；激烈的 / n. 矮胖子；烈性啤酒	staut
CET6_CORE_705	stove	n. 炉子	n. 火炉, 窑 / vt. 用火炉烤 / stave的过去式和过去分词	stәuv
CET6_CORE_707	strain	n. 压力	n. 紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻 / vt. 使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤 / vi. 尽力, 努力, 紧拉, 弯曲, 被滤出	strein
CET6_CORE_1210	strap	v. 用带帮助	n. 带, 皮带 / vt. (用皮带)捆扎	stræp
CET6_CORE_712	strip	n. 狭长的一块	n. 长条, 条状, 带, 脱衣舞 / vt. 脱衣, 被剥去, 剥夺, 拆卸 / vi. 脱衣服	strip
CET6_CORE_2295	sturdy	adj. 牢固的；坚定的	a. 强健的, 健全的 / [医] 羊晕倒病, 羊蹒跚病	'stә:di
CET6_CORE_1824	subdue	v. 使屈服，征服	vt. 使服从, 压制, 减弱, 抑制, 克制	sәb'dju:
CET6_CORE_2545	subsequent	adj. 尔后的	a. 后来的, 接下去的 / [经] 后来的	'sʌbsikwәnt
CET6_CORE_1600	substantial	adj. 大而坚固的	n. 重要材料(或事物), 有实际价值的东西 / a. 实质上的, 物质的, 有内容的, 结实的	sәb'stænʃәl
CET6_CORE_2315	successor	n. 继承人，继任者	n. 继承者, 接任者 / [计] 后继	sәk'sesә
CET6_CORE_1826	suit	v. 使配合，彼此协调	n. 套装, 诉讼, 请求, 起诉, 套, 组 / vt. 适合, 使适应 / vi. 合适, 相称	sju:t. su:t
CET6_CORE_3010	suite	n. 套间； 一套家具； 套， 组， 系列	n. 随员, 套房, (一)组, (一)套, 组曲, 继之而来的事 / [电] 程序组	swi:t
CET6_CORE_3509	sulfur	n. 硫	n. 硫, 硫磺 / vt. 用硫磺处理	'sʌlfә
CET6_CORE_2790	sullen	adj. 绷着脸不高兴的	a. 愠怒的, 沉闷的, 阴沉的	'sʌlәn
CET6_CORE_2469	summary	adj. 概括的；速决的	n. 摘要, 概要 / a. 摘要的, 简略的 / [计] 摘要; 概要	'sʌmәri
CET6_CORE_1262	superb	adj. 壮丽的；超等的	a. 极度的, 华丽的, 极好的	sju'pә:b
CET6_CORE_720	supervisor	n. 督导	n. 管理者, 监督者, 指导者, 视导员 / [计] 管理程序	.sju:pә'vaizә
CET6_CORE_2250	support	v. 经受，承受	n. 支持, 支撑, 援助, 供养, 支撑物 / vt. 支援, 支撑, 帮助, 支持, 忍受, 供养, 证实 / [计] 后援; 支持	sә'pɒ:t
CET6_CORE_721	surgical	adj. 手术的	a. 外科的, 外科医生的, 手术上的 / n. 外科病例, 外科病房, 外科手术	'sә:dʒikl
CET6_CORE_1152	surpass	v. 超过	vt. 超越, 凌驾, 胜过	sә'pɑ:s
CET6_CORE_726	sympathetic	adj. 同情的	a. 有同情心的, 合意的, 赞成的 / n. 交感神经, 容易感受的人	.simpә'θetik
CET6_CORE_3059	syndrome	n. 综合病症， 综合症状； 一系列表现	n. 并发症状, 综合征, 同时存在的事物 / [计] 校验子; 并发位	'sindrәum
CET6_CORE_2834	tabulate	v. 把…制成表	vt. 作成表, 作成一览表, 使成平面 / a. 平板状的, 平面的 / [计] 制表	'tæbjuleit
CET6_CORE_2338	tact	n. 机敏，圆滑，得体	n. 机智, 手法, 老练 / [经] (自动加工线的)生产节拍	tækt
CET6_CORE_730	tank	n. 水箱	n. 槽, 箱, 柜, 罐, 池塘, 储水池, 坦克 / vt. 储于箱中	tæŋk
CET6_CORE_1591	tape	v. 系，捆	n. 带子, 录音带, 磁带, 窄带, 卷尺 / vt. 以带子绑起, 测量, 录音 / [计] 带	teip
CET6_CORE_1582	taper	n. 细小的蜡烛；微光	n. 带子操作工, 小蜡烛, 尖细, 渐弱, 锥形, 尖塔 / a. 尖细的, 分等级的 / v. (使)一头逐渐变细, (使)逐渐减少	'teipә
CET6_CORE_879	tasteless	adj. 没有味道的	a. 没味道的, 无鉴赏力的	'teistlis
CET6_CORE_886	tedious	adj. 冗长的	a. 沉闷的, 冗长乏味的	'ti:diәs
CET6_CORE_3189	terrific	adj. 极妙的； 极大的； 令人恐惧的	a. 非常好的, 极端的, 可怕的	tә'rifik
CET6_CORE_1831	terrify	v. 使恐怖，使惊吓	vt. 使恐惧, 恐吓	'terifai
CET6_CORE_733	testimony	n. 证词	n. 证言, 证据, 声明 / [医] 证据	'testimәni
CET6_CORE_734	texture	v. 质地	n. (织物的)密度, (材料等的)结构, 纹理 / [化] 纹理	'tekstʃә
CET6_CORE_2465	Thanksgiving	n. 感恩节	n. 感谢	'θæŋks.giviŋ
CET6_CORE_2241	thorough	adj. 精心的；详尽的	a. 十分的, 彻底的	'θʌrә
CET6_CORE_1008	throne	n. 王位	n. 王座, 君主	'θrәun
CET6_CORE_2896	ticket	n. （交通违章）罚款传票	n. 票, 券, 车票, 标签, 入场券, 证明书 / vt. 加标签于, 为...购票	'tikit
CET6_CORE_1821	tiresome	adj. 使人厌倦的，讨厌的	a. 累人的, 烦人的	'taiәsәm
CET6_CORE_3573	toll	v. 敲； n. 过路费，过桥费；伤亡人数，损失	n. 通行费, 代价, 钟声 / vt. 征收, 敲钟, 鸣钟, 勾引, 引诱 / vi. 征税, 鸣钟	tәul
CET6_CORE_1269	torque	n. 转（力）矩，扭（力）矩	n. 扭转力, 转矩, 项圈 / [化] 转矩	tɒ:k
CET6_CORE_2529	toss	v. 翻来覆去	n. 投掷, 抛, 摇摆, 震荡, 掷钱币决定 / vt. 投掷, 猛抬, 摇荡, 使不安, 掷钱币决定 / vi. 被到处扔, 摇摆, 颠簸, 辗转, 掷钱币决定某事	tɒs
CET6_CORE_1641	towards	prep. 用于，有助于	prep. 向, 对于, 为了	tә'wɔ:dz
CET6_CORE_838	trait	n. 特点	n. 特征, 特性, 一笔, 少许	treit
CET6_CORE_2923	tramp	v. 以沉重的脚步走（过）； n. 跋涉	n. 坚实(或沉重)的脚步声, 流浪者 / vi. 践踏, 重步行走, 步行, 流浪 / vt. 走过, 踩	træmp
CET6_CORE_2004	tranquil	adj. 平静的；稳定的	a. 安静的	'træŋkwil
CET6_CORE_1045	transform	v. 转变	vt. 使转换, 改变, 改造, 使...变形 / vi. 改变, 转化, 变换 / [计] 变换	træns'fɒ:m
CET6_CORE_1450	transmission	n. 传播，传染	n. 传输, 传送, 变速器 / [计] 传输	træns'miʃәn
CET6_CORE_743	trap	v. 捕捉	n. 圈套, 陷阱, 诡计, 存水弯 / vi. 设圈套, 设陷阱 / vt. 诱捕, 诱骗, 抓住, 使受限制 / [计] 俘获; 陷井	træp
CET6_CORE_1659	trifle	v. 玩忽；闲混；嬉耍	n. 琐事, 少量 / vt. 浪费 / vi. 开玩笑, 翻弄, 虚度光阴	'traifl
CET6_CORE_2155	troublesome	adj. 困难的	a. 麻烦的, 令人讨厌的	'trʌblsәm
CET6_CORE_3898	tuck	v. 把边塞到下面；把…夹入，把…藏入； n. 褶， 裥	n. 缝褶, 活力, 鼓声, 船尾突出部, 食品 / vt. 打褶, 卷起, 挤进, 塞, 收藏 / vi. 缝褶裥, 缩拢	tʌk
CET6_CORE_1417	tug	v. 用力拖； n. 猛拉，拖	n. 用力拉, 拖曳, 苦干, 挣扎, 绳索 / v. 用力拉	tʌg
CET6_CORE_748	turbulence	n. 喧嚣；气流	n. 混乱, 动荡, 骚乱, 紊流 / [化] 湍流; 紊流	'tә:bjulәns
CET6_CORE_750	tutor	v. 辅导	n. 家庭教师, 导师, 助教, 监护人 / vt. 当...的教师, 教, 指导, 约束, 克制 / vi. 当家庭教师, 受家庭教师的指导	'tju:tә
CET6_CORE_1013	ultimate	adj. 最终的	n. 终极, 根本, 顶点, 基本原则 / a. 终极的, 根本的, 极限的, 最远的, 最后的, 最大的	'ʌltimit
CET6_CORE_814	unbiased	adj. 公正的	a. 没有偏见的 / [法] 无偏见的, 大公无私的, 公平的	.ʌn'baiәst
CET6_CORE_754	undecided	adj. 不确定的	a. 未定的, 不明确的	.ʌndi'saidid
CET6_CORE_947	undermine	v. 暗中削弱	vt. 在...下面挖, 渐渐破坏, 暗地里破坏 / [法] 暗中破坏, 以阴谋中伤伤害	.ʌndә'main
CET6_CORE_759	undertaking	n. 任务，事情	n. 事业, 企业, 保证 / [经] 企业, 事业, 承担	.ʌndә'teikiŋ
CET6_CORE_2755	undesirable	adj. 不合需要的；讨厌的	a. 不受欢迎的, 不合乎社会道德标准的 / [法] 不受欢迎的人, 不良份子, 不法份子	.ʌndi'zaiәrәbl
CET6_CORE_760	undocumented	adj. 无证明的	a. 无正式文件的, 无事实证明的	,ʌn'dɔkjjmentid
CET6_CORE_762	uneven	adj. 不均衡的	a. 不平坦的, 不均等的, 奇数的	.ʌn'i:vәn
CET6_CORE_763	unexpected	adj. 意想不到的	a. 料想不到的, 突然的, 意外的 / [法] 不能预料的, 意外的	.ʌnik'spektid
CET6_CORE_2756	unfit	adj. 不合适的；无能力的	a. 不适当的, 不胜任的, 不健康的 / vt. 使不相宜, 使不合格	.ʌn'fit
CET6_CORE_1022	unintentionally	adv. 无意地	adv. 非故意地, 非存心地; 无意之中	ˌʌnɪn'tenʃənəlɪ
CET6_CORE_1615	unique	adj. 无可匹敌的；极好的	a. 独一无二的, 独特的, 稀罕的	ju:'ni:k
CET6_CORE_766	unrealistic	adj. 不现实的	a. 不切实际的, 幻想的	.ʌnriә'listik
CET6_CORE_768	untiring	adj. 不知疲倦的	a. 不疲倦的, 不懈的, 不屈不挠的	.ʌn'taiәriŋ
CET6_CORE_769	untrustworthy	adj. 不值得信任的，怀疑的	a. 不能信赖的, 靠不住的	.ʌn'trʌstwә:ði
CET6_CORE_2224	uphold	v. 维护	vt. 支撑, 赞成, 鼓励, 举起, 坚持 / [法] 确认, 赞成, 支持	ʌp'hәuld
CET6_CORE_771	urbanization	n. 城市化	n. 都市化 / [医] 都市化, 人口城市集中	.ә:bәnai'zeiʃәn
CET6_CORE_772	urge	v. 催促	n. 冲动, 推动力, 迫切的要求 / vt. 驱策, 力劝, 竭力主张, 推动 / vi. 强烈要求	ә:dʒ
CET6_CORE_2453	vaccinate	v. 给…接种疫苗	v. 预防接种	'væksineit
CET6_CORE_2408	valuable	n. 贵重物品，财宝	a. 有价值的, 贵重的, 宝贵的, 可估价的 / [经] 有价值的, 可估价的, 贵重的	'væljuәbl
CET6_CORE_2532	valve	n. 阀，阀门；电子管	n. 活瓣, 阀, 活门 / v. 装阀, 用阀调节	vælv
CET6_CORE_1036	variance	n. 不同	n. 不一致, 变化, 变异, 分歧, 不和 / [化] 方差; 变种	'vєәriәns
CET6_CORE_778	vegetarian	n. 素食主义者	n. 素食者, 食草动物 / a. 素食的	.vedʒi'tєәriәn
CET6_CORE_1771	velvet	adj. 丝绒制的；柔软光滑的	n. 天鹅绒 / a. 天鹅绒的	'velvit
CET6_CORE_2554	versatile	adj. 多方面的；通用的	a. 多才多艺的, 万用的, 万向的	'vә:sәtail
CET6_CORE_2263	version	n. 解释	n. 一种描述, 版本, 译文 / [计] 版本	'vә:ʒәn
CET6_CORE_2910	versus	prep. （比赛等中）对	prep. 对... / [法] 诉, 对, 相形	'vә:sәs
CET6_CORE_780	vessel	n. 血管	n. 船, 容器, 脉管 / [医] 管, 脉管, (容)器	'vesl
CET6_CORE_781	victim	n. 受害者	n. 受害人, 牺牲者, 牺牲品 / [法] 受害人, 被害人, 遭难者	'viktim
CET6_CORE_2106	video	adj. 录像的	n. 影像, 电视 / a. 图像的, 电视的	'vidiәu
CET6_CORE_782	view	v. 看待	n. 视野, 风景, 见解, 视力, 观看, 视图, 指望, 意图, 印象 / vt. 看, 考虑, 视察, 查看, 估量 / [计] 视图	vju:
CET6_CORE_787	virtually	adv. 几乎	adv. 事实上	'vә:tʃuәli
CET6_CORE_789	vitamin	n. 维他命	n. 维生素 / [化] 维生素	'vaitәmin
CET6_CORE_2713	waggon	n. 敞蓬车厢	n. 运货车, 四轮运货马车, (英)铁路货车, 流动服务车, 小型客车, 囚车, 童车	
CET6_CORE_1666	watt	n. 瓦（特）	n. 瓦(特) / [化] 瓦; 瓦特	wɒt
CET6_CORE_1261	way	n. （特定的）状态，状况	n. 路, 路线, 路途, 方法, 道路, 情形, 规模, 习惯, 行业, 方面 / adv. 远远地, 非常	wei
CET6_CORE_3653	wealthy	adj. 富的， 富裕的	a. 富有的, 丰裕的, 充分的	'welθi
CET6_CORE_1310	weaver	n. 织布工，编织者	n. 织布者, 织工	'wi:vә
CET6_CORE_1657	web	n. 网，网状物	n. 网, 蛛丝, 蹼, 织物, 圈套, 卷筒纸 / vi. 结网, 形成网 / vt. 织蜘蛛网于, 使落入圈套	web
CET6_CORE_3527	weird	adj. 古怪的， 离奇的； 怪诞的， 神秘而可怕的	a. 怪异的, 超自然的, 不可思议的 / n. 命运, 预言, 符咒	wiәd
CET6_CORE_1752	what	adj. 所…的	pron. 什么 / interj. 怎么, 多么 / a. 什么的 / adv. 到什么程度	hwɒt
CET6_CORE_2546	whereas	conj. 而，却，反之	conj. 然而, 鉴于 / [法] 考虑到, 鉴于, 就...而论	hwєәr'æz
CET6_CORE_1929	whisker	n. 髯，连鬓胡子	n. 腮须, 胡须, 一丝儿 / [化] 晶须	'hwiskә
CET6_CORE_2597	whisper	v. 低声地讲；私下说	n. 耳语, 密谈, 谣传, 沙沙声 / vi. 耳语, 密谈, 沙沙地响 / vt. 低声说	'hwispә
CET6_CORE_2232	whoever	pron. 究竟是谁	pron. 任何人, 无论谁	hu'evә
CET6_CORE_2633	widely	adv. 大大地	adv. 广泛地	'waidli
CET6_CORE_792	widespread	adj. 广泛传播的	a. 充分伸展的, 广布的, 普及的, 流传广的	'waidspred
CET6_CORE_2353	wield	v. 挥（剑）；行使	vt. 挥舞, 运用	wi:ld
CET6_CORE_793	wildfire	n. 森林大火	n. (古时战争时所用的)燃料剂, 磷火, 鬼火, 野火	'waildfaiә
CET6_CORE_794	wildlife	n. 野生动物	n. 野生动植物	'waildlaif
CET6_CORE_1514	wind	n. 风	n. 风, 气息, 气味, 呼吸, 风声, 趋势, 空谈, 卷绕, 弯曲 / vt. 使通风, 嗅出, 使喘气, 吹号角, 上发条, 缠绕, 包, 绞起, 吊起, 使弯曲, 使迂回 / vi. 嗅出猎物, 吹响号角, 卷曲, 蜿蜒, 迂回, 缠绕	wind
CET6_CORE_2215	winding	n. 蜿蜒曲折的路径； adj. 蜿蜒曲折的	n. 绕, 卷, 弯曲, 线圈 / a. 蜿蜒的, 卷绕的, 弯曲的	'waindiŋ
CET6_CORE_3334	withhold	v. 拒绝， 不给； 抑制， 制止	vt. 使停止, 扣留, 保留, 拒给 / vi. 克制, 忍住	wið'hәuld
CET6_CORE_2450	workpiece	n. 工（作）件	n. 工件	'wә:kpi:s
CET6_CORE_3852	worthwhile	adj. 值得花时间做的	a. 值得花时间的, 值得做的, 有真实价值的	'wә:θ'hwail
CET6_CORE_2803	wrath	n. 暴怒，狂怒，愤慨	n. 愤怒, 激怒, 愤怒的举动, (自然现象等)严酷	rɒ:θ
CET6_CORE_2043	wring	v. 拧，挤，扭，榨	n. 扭绞, 拧, 挤 / vt. 拧, 绞, 扭, 勒索, 折磨, 使痛苦 / vi. 蠕动, 扭动, 绞, 扭, 感到痛苦	riŋ
CET6_CORE_798	yield	v. 产生	n. 生产量, 投资收益 / vt. 出产, 给予, 让出, 放弃, 使屈服 / vi. 出产, 屈服, 投降, 倒塌	ji:ld
