id	word	definition_cn	ecdict_translation	ecdict_phonetic
IELTS_2399	shell	n&v. 壳，剥壳	n. 贝壳, 壳, 外形, 炮弹 / vt. 去壳, 脱落, 炮轰 / vi. 剥落, 脱壳 / [计] 外壳; DOS内部命令:指定命令行处理程序	ʃel
IELTS_3592	shore	n. 滨， 岸， 海滩	n. 海岸, 海滨, 斜撑柱 / vt. 把...送上岸, 支撑, 支持	ʃɒ:
IELTS_3252	sicken	vt&vi. (使)生气；(使)厌恶	vt. 患病, 使厌倦, 使恶心 / vi. 生病, 作呕	'sikәn
IELTS_3253	siege	n. 围困；围城	n. 包围, 围攻, 再三的努力 / vt. 包围, 围攻	si:dʒ
IELTS_3255	sigh	v&n. 叹气	n. 叹息 / vi. 叹息, 渴望 / vt. 叹息着说	sai
IELTS_3261	signify	v. 表示；意味	vt. 象征, 预示 / vi. 要紧, 重要	'signifai
IELTS_3532	similarly	adv. 同样地， 类似地	adv. 相像地, 类似于	'similәli
IELTS_3263	simplify	v. 简化	vt. 单一化, 简单化	'simplifai
IELTS_4671	sinew	n. 肌腱； 力量的来源	n. 肌肉, 精力, 体力, 力量的源泉, 腱 / vt. 赋予力量, 加强	'sinju:
IELTS_3268	singular	adj. 非凡的，卓越的	n. 单数 / a. 异常的, 单一的	'siŋgjulә
IELTS_4045	sinister	adj. 不吉祥的， 凶兆的； 险恶的， 邪恶的	a. 不吉利的, 凶恶的, 左边的 / [医] 左的	'sinistә
IELTS_3269	sink	n. 洗涤漕	n. 藏垢的场所, 沟渠, 污水槽 / vi. 下沉, 沉没, 下陷, 减弱, 衰退, 消沉, 堕落, 渗透 / vt. 使低落, 使下沉, 陷于, 投入(资金等), 挖掘	siŋk
IELTS_5082	sip	v. 小口地喝； 吸吮	n. 啜饮, 小口喝, 抿 / vi. 啜饮 / vt. 啜 / [计] 单列直插式组件	sip
IELTS_4476	skull	n. 颅骨； 脑袋	n. 头盖骨, 头脑, 好学生 / [医] 头颅	skʌl
IELTS_723	slab	n. (石材、木材)板，片	n. 平板, 厚片 / vt. 切成厚板, 以平板盖上	slæb
IELTS_3915	slat	n. 板条，狭板； v. 用板条制作	n. 条板 / vi. 劈啪劈啪地碰撞 / vt. 用条板制造	slæt
IELTS_737	slip	n&v. 滑，失误	n. 滑, 滑行, 事故, 溜, 差错, 滑台, 下降, 插条, 后裔, 板条, 瘦长的年轻人 / vi. 滑动, 滑倒, 失足, 溜走, 滑落, 犯错, 变坏 / vt. 使滑动, 滑过, 摆脱, 闪开, 塞入, 从...取接枝 / a. 滑动的, 滑移的, 活络的, 有活结的 / [计] 串行线接口协议	slip
IELTS_741	slot	n. 狭缝；槽沟	n. 水沟, 细长孔, 硬币投币口, 缝, 狭槽, 狭通道, 位置, 一档(广播节目等) / vt. 开槽于, 把...纳入机构 / [计] 槽; 存储槽	slɒt
IELTS_4888	slouch	v. 懒散地站； 低头垂肩地站	n. 没精打采的样子, 耷拉, 笨人 / vi. 没精打采地走, 耷拉着 / vt. 使低垂	slautʃ
IELTS_743	slum	n. 平民窟; 陋巷	n. 贫民窟 / vi. 访问贫民区	slʌm
IELTS_1555	snap	v. out； v. of； it从. 中迅速恢复过来；改变	vt. 使突然中断, 猛咬, 争夺, 拉断, 使有啪啪声, 厉声说, 突然射击, 用快照拍摄 / vi. 咬, 扑, 抓, 折断, 劈啪地响, 厉声说, 砰然关上 / n. 猛咬, 猛扑, 劈啪声, 申斥, 快照, 活力, 一般时期的寒冷天气, 揿钮 / a. 突然的, 装搭扣的 / adv. 猛地 / [计] 子网访问协议	snæp
IELTS_1557	soak	v. 浸，使浸透；淋湿	n. 浸, 湿透, 大雨 / vt. 使上下湿透, 浸, 吸入, 吸收, 浸洗掉 / vi. 浸泡, 渗透	sәuk
IELTS_4203	solar-powered	adj. 由太阳能驱动的	adj. 太阳能的	'səʊlə paʊəd
IELTS_2420	somehow	adv. 以某种方式	adv. 不知何故	'sʌmhau
IELTS_2421	somewhat	adv. 有点儿	n. 某物, 几分 / adv. 多少, 几分	'sʌmhwɒt
IELTS_3771	sorrow	n. 悲哀； 伤心事	n. 悲伤, 哀惜, 不幸 / vi. 悲伤, 懊悔, 遗憾	'sɒrәu
IELTS_4973	spacecraft	n. 航天器， 宇宙飞船	n. 航天飞船	'speiskræft
IELTS_2430	spacious	adj. 广阔的，宽敞的	a. 广大的, 宽广的	'speiʃәs
IELTS_4822	spade	n. 铁锹	n. 铲子, 锄, 铲刀, 黑桃 / vt. 以锄掘, 把...弄实抹平 / vi. 铲	speid
IELTS_2438	specialize	v. 专门研究	vt. 使特殊化, 列举, 特别指明, 限定...的范围 / vi. 成为专家, 专攻	'speʃәlaiz
IELTS_3274	species	n. 生物的种；种类	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz
IELTS_3275	specific	adj. 具体的；特定的	n. 特效药, 特性 / a. 特殊的, 明确的, 具有特效的, 特定地, 具体地	spi'sifik
IELTS_3289	splash	v&n. 溅水，泼水；显示，鼓吹	n. 飞溅, 污点, 一点儿, 溅泼声, 色斑 / vi. 溅湿, 溅开, 飞溅 / vt. 溅, 泼, 使溅起水, 洒, 使成斑驳状	splæʃ
IELTS_744	sporadic	adj. 偶而发生的	a. 偶尔发生的, 零星发生的, 分散的 / [医] 散在的, 散发的	spәu'rædik
IELTS_754	squeeze	vt&vi. 榨，挤	n. 紧握, 挤, 榨, 榨取, 佣金 / vt. 紧握, 挤, 榨取 / vi. 压榨, 榨	skwi:z
IELTS_3801	stab	v. 刺， 戳	n. 刺, 戳, 剧痛, 尝试, 努力 / vt. 刺, 戳, 刺入, 刺痛, 直入, 使伤心 / vi. 刺, 刺伤	stæb
IELTS_757	stadium	n. 露天运动场	n. 露天大型运动场 / [医] 期, 病期	'steidiәm
IELTS_758	staff	n. 木棍；杆；工作人员	n. 全体人员, 工作班子, 棍棒, 杆, 拐杖, 支柱, 权杖 / a. 职员的, 雇员的, 参谋的 / vt. 为...配备人员	stɑ:f
IELTS_3730	stamp	v. 跺，重踏；在…上盖；	n. 印, 邮票, 打印器, 戳子, 图章, 印花税票, 标志, 特征, 类型, 跺脚 / vt. 盖章于, 顿足, 贴上邮票, 铭刻, 捣碎, 扑灭 / vi. 捣碎, 跺脚	stæmp
IELTS_1571	staple	n. 主要产品；名产；纤维；主要成分，主食	n. 主要产物, 常用品, 主要要素, 原料, 订书钉, 钩环 / a. 主要的, 重要的 / vt. 分级, 钉住	'steipl
IELTS_1573	startle	v. 使大吃一惊	n. 惊愕, 惊恐 / vt. 吃惊, 使惊愕 / vi. 惊起	'stɑ:tl
IELTS_3602	stash	v. 藏匿； 贮藏	vt. 藏起来 / n. 隐藏处, 隐藏物	stæʃ
IELTS_3712	statistically	adv. 统计上地	adv. 用统计的方法, 统计学上	
IELTS_2443	stem	n. 茎； v. -from起源于	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem
IELTS_2444	stereo	n. 立体声录音机	n. 铅版, 立体照片 / a. 立体的, 立体感觉的	'stiәriәu
IELTS_3561	stereoscopic	adj. 有立体视觉的； 有立体效果的； v. 刺， 戳； 黏贴， 黏住； 卡住， 陷住	a. 体视镜的 / [医] 实体镜的	.stiәriә'skɒpik
IELTS_2445	stereotype	n. 典型的榜样，样本	n. 铅版, 陈规, 老套 / vt. 使用铅版, 把...印制成盲文, 套用老套, 使一成不变	'stiәriәtaip
IELTS_2447	sterling	adj. 金银标准成份的，货真价实的，纯正的	n. 英国货币, 标准纯银 / a. 英国货币的, 标准纯银的, 含标准成分的	'stә:liŋ
IELTS_2450	stick	n. 枝条；木棍； v. 刺；粘；陷往	n. 棍, 棒, 刺, 枯枝, 茎, 条状物 / vt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止 / vi. 粘住, 停留, 坚持, 陷住, 伸出	stik
IELTS_5001	sticky	adj. 黏性的； 湿热的	a. 粘的, 有粘性的, 顽固的	'stiki
IELTS_3297	stitch	n. 缝纫；缝线；(肋部)突然剧痛	n. 一针, 疼痛, 针法, 碎布条, 针脚 / v. 缝, 缝合, 装订	stitʃ
IELTS_3301	storey	n. 房屋的一层	n. 楼, 楼层, 层楼	'stɔ:ri
IELTS_5268	stove	n. 炉	n. 火炉, 窑 / vt. 用火炉烤 / stave的过去式和过去分词	stәuv
IELTS_3302	straightforward	adj. 正直的，坦率的，老实的，简明易懂的	a. 笔直的, 率直的, 明确的, 简单的, 直接的	streit'fɒ:wәd
IELTS_3938	strand	n. 股， 缕； 部分， 方面	n. (绳索的)股, 绳, 串, 海滨, 河岸 / vi. 搁浅 / vt. 使搁浅, 使落后, 使陷于困境, 弄断, 搓	strænd
IELTS_3311	stride	v&n. 大踏步走	n. 大步, 步幅, 步态, 进步 / v. 迈大步走, 跨过, 跨	straid
IELTS_3312	striking	adj. 引人注目的，显著的	a. 醒目的, 惊人的, 打击的, 罢工的 / [法] 罢工的, 罢市的, 罢课的	'straikiŋ
IELTS_4679	studious	adj. 好学的， 学习勤勉的； 专心的； 谨慎的， 认真的， 仔细的	a. 爱好学问的, 用功的, 勤学的, 故意的	'stju:djәs
IELTS_3593	stylish	adj. 时髦的； 漂亮的	a. 现代风格的, 流行的, 潇洒的	'stailiʃ
IELTS_780	submerge	v. 放于水下；使沉没	vt. 使浸水, 使陷入, 淹没 / vi. 潜入水中	sәb'mә:dʒ
IELTS_784	subsequent	adj. 接着的，然后的	a. 后来的, 接下去的 / [经] 后来的	'sʌbsikwәnt
IELTS_1585	substantial	adj. 坚固的，巨大的；富有的	n. 重要材料(或事物), 有实际价值的东西 / a. 实质上的, 物质的, 有内容的, 结实的	sәb'stænʃәl
IELTS_1592	succinct	adj. 简明的，扼要的	a. 简洁的, 紧缩的	sәk'siŋkt
IELTS_1594	suck	n&v. 吸，舔	vt. 吸, 吮, 吸入, 吮吸, 吸收 / vi. 吸, 吸奶 / n. 吸, 吸入, 吮吸	sʌk
IELTS_1598	suitcase	n. 衣箱	n. 手提箱	'sju:tkeis
IELTS_1600	sulphur	n. (化学)硫	n. 硫, 硫磺 / [化] 硫	'sʌlfә
IELTS_1604	superb	adj. 壮丽的，头等的	a. 极度的, 华丽的, 极好的	sju'pә:b
IELTS_2456	superior	adj. 优越的；优良的，较高的	n. 长者, 占优势的人, 上级 / a. 上级的, 出众的, 高傲的	sju:'piәriә
IELTS_2467	surcharge	n. 额外费用，过高的要价	n. 装载过多, 超载, 追加罚款, 附加税 / vt. 使装载过多, 追加罚款, 收附加税	'sә:tʃɑ:dʒ
IELTS_2477	susceptible	adj. 敏感的；易受感动的	a. 易受影响的, 易感动的, 容许...的 / [法] 易感的, 易受影响的, 容许	sә'septәbl
IELTS_3318	suspense	n. (新闻、决定)不确定，悬而未决	n. 悬疑, 焦虑, 悬念, 悬而不决 / [经] 未定, 暂记	sә'spens
IELTS_3323	swallow	v. 吞，咽	n. 燕子, 吞咽, 喉 / vt. 咽, 淹没, 吞没, 耗尽, 轻信, 忍受, 抑制 / vi. 吞下, 咽下	'swɒlәu
IELTS_3334	swirl	vt&vi. 打旋，旋动	n. 漩涡, 涡动 / vt. 使成漩涡 / vi. 打漩, 盘绕, 眩晕	swә:l
IELTS_3336	symbolize	v. 用符号表示；作为象征	vt. 符号化, 用符号表现 / vi. 采用象征, 使用符号	'simblaiz
IELTS_797	tacit	adj. 心照不宣的	a. 沉默寡言的, 不苟言笑的, 缄默的	'tæsit
IELTS_801	take	vt&vi. 紧跟，尾随	vt. 拿, 取, 抓, 带领, 获得, 就座, 接受, 吃, 吸引, 采取, 乘, 需要, 花费 / vi. 吃掉对方棋子, 抓住, 起作用, 依法获得财产 / n. 拿, 取, 收成, 奏效	teik
IELTS_4647	tangibly	adv. 可触摸地； 可感知地； 有形地	adv. 可触知地	'tændʒәbli
IELTS_3767	taunt	v. 嘲笑，讥笑	n. 辱骂, 嘲弄 / vt. 嘲弄, 奚落 / a. 很高的	tɒ:nt
IELTS_3933	technical	adj. 技术的， 工艺的	a. 技术上的, 专门的, 工业的, 严格根据法律的 / [化] 技巧	'teknikl
IELTS_2479	technician	n. 技术人员	n. 技师 / [化] 技师	tek'niʃәn
IELTS_2482	teem	v. 大量出现，涌现	vi. 充满, 充足, 倾注 / vt. 倒出	ti:m
IELTS_2492	tenable	adj. 可防守的，守得住的；可保持的，可维持的	a. 可守的, 站得住(脚)的, 合理的, 成立的	'tenәbl
IELTS_2493	tenacious	adj. 抓紧的，顽强的	a. 紧握的, 固执的, 不屈不挠的, 黏着力强的 / [医] 坚韧的	ti'neiʃәs
IELTS_3350	terse	adj. (说话，文笔)精炼的，简明的	a. 简洁的, 扼要的	tә:s
IELTS_3355	theft	n. 偷盗	n. 盗窃, 失窃, 盗窃罪, 赃物 / [法] 盗窃行为, 偷窃, 失窃	θeft
IELTS_3358	thereby	adv. 借以，从而	adv. 因此	'ðєәbai
IELTS_2508	tolerable	adj. 可忍受的，可容许的，尚好的	a. 可容忍的, 可以的	'tɒlәrәbl
IELTS_3974	tome	n. 册， 大部头书； 巨著	n. 册, 卷, 大本书	tәum
IELTS_2516	torrent	n. (湍，激，洪)流	n. 奔流, 倾盆大雨, 倾注, 迸发	'tɒ:rәnt
IELTS_2521	tourism	n. 旅游事业	n. 观光业, 游览 / [经] 旅游业	'tuәrizm
IELTS_2523	tow	vt&n. 拖；拉	n. 拖, 拖绳, 拖轮 / vt. 拖, 拉, 牵引	tәu
IELTS_4877	townscape	n. 市镇风光	n. 城镇的风景, 城镇风光	ˈtaʊnskeɪp
IELTS_3368	tramp	v. 徒步远行；长途跋涉	n. 坚实(或沉重)的脚步声, 流浪者 / vi. 践踏, 重步行走, 步行, 流浪 / vt. 走过, 踩	træmp
IELTS_3370	tranquility	n. 安静，平静	n. 宁静	.træŋ'kwiliti
IELTS_3372	transcend	v. 超出，超过	vt. 超越, 胜过	træn'send
IELTS_825	transmission	n. 传递，播送电视节目；汽车传动系统	n. 传输, 传送, 变速器 / [计] 传输	træns'miʃәn
IELTS_4139	trapeze	n. 高空秋千； 吊架	n. 吊秋千	trә'pi:z
IELTS_837	tremble	vi&n. 发抖，震颤	n. 战栗, 颤抖 / vi. 战栗, 忧虑, 摇晃	'trembl
IELTS_839	trench	n. 地沟	n. 渠, 沟渠, 战壕 / vt. 在...开沟, 挖战壕于, 用战壕围住 / vi. 挖战壕, 开沟	trentʃ
IELTS_4579	trinket	n. 小装饰品； 不值钱的珠宝	n. 小件饰物, 无价值的琐碎东西, 小玩意儿	'triŋkit
IELTS_4819	trivialize	v. 使显得不重要， 轻视， 淡化	vt. 使平凡, 使琐碎	'triviәlaiz
IELTS_1637	troupe	n. 剧团，戏班	n. 团, 班, 一伙 / vi. 巡回演出	tru:p
IELTS_1643	tube	n. 管；(伦敦)地下铁道	n. 管, 软管, 隧道 / vt. 把...装管, 使通过管子 / [计] 管子	tju:b
IELTS_1648	tumour	n. 肿瘤	n. 瘤, 肿块	'tju:mә
IELTS_3474	tutorial	n. 大学导师的辅导课；	n. 个别指导, 论文, 学习指南, 指导手册 / a. 个别指导的, 家庭教师的, 辅导的 / [计] 教程	tju:'tɒ:riәl
IELTS_4321	ulterior	adj. 较远的； 不可告人的， 隐秘的， 秘密的	a. 隐秘不明的, 在特定界限以外的, 将来的, 隐蔽的 / [法] 进一步的, 日后的, 将来的	ʌl'tiәriә
IELTS_2543	unanimous	adj. 一致同意的；全体一致的	a. 意见一致的, 无异议的	ju:'nænimәs
IELTS_4182	unaware	adj. 未意识到的	a. 未认识到的, 不知道的 / [法] 不知道的, 不察觉的, 无意的	.ʌnә'wєә
IELTS_2545	unconscious	adj. 无畏的，大胆的	a. 未意识到的, 无意识的, 无知觉的 / [医] 人事不省的, 神志丧失的; 无意识的	.ʌn'kɒnʃәs
IELTS_3382	undercharge	n. 潜流；(思想，情绪)暗流	vt. 对...索价过低, 未装足够弹药, 对...充电不足 / n. 低的索价, 不够量的装填	.ʌndә'tʃɑ:dʒ
IELTS_4989	underpin	v. 加固…的基础； 加强， 巩固	vt. 从下面支承, 支撑, 支持 / [经] 支撑	.ʌndә'pin
IELTS_4572	unfortunately	adv. 不幸地	adv. 恐怕, 不幸的是	ʌn'fɔ:tjjnәtli
IELTS_3404	unlikely	adj. 未必的，不大可能的	a. 不太可能的	.ʌn'laikli
IELTS_4850	unsatisfactory	adj. 不能令人满意的	a. 不令人满意的	'ʌn.sætis'fæktәri
IELTS_4326	unyielding	adj. 顽强的； 坚硬的； 不能弯曲的， 坚固的	a. 不易弯曲的, 不屈的	.ʌn'ji:ldiŋ
IELTS_855	uprising	n. 叛乱	n. 起义, 升起 / [法] 起义, 暴动	'ʌpraiziŋ
IELTS_1657	varied	adj. 各种各样的	a. 不同的, 杂色的, 各式各样的 / [法] 不同的, 种种的, 变化的	'vєәrid
IELTS_1661	vegetation	n. 植被	n. 植物 / [医] 贽生物, 贽疣, 增殖体; 生长, 增殖	.vedʒi'teiʃәn
IELTS_4459	verification	n. 确认	n. 证实, 查证, 证明属实 / [计] 验证	.verifi'keiʃәn
IELTS_2549	versus	prep. [略作v或vs](诉讼或比赛中)对	prep. 对... / [法] 诉, 对, 相形	'vә:sәs
IELTS_2555	via	prep. 径，由	prep. 经由, 经过, 通过 / [医] 病毒灭活剂	vaiә
IELTS_2556	viable	adj. 能活的，能生存的	a. 能养活的, 能生长发育的 / [医] 有活力的, 有生机的	'vaiәbl
IELTS_3405	virtuous	adj. 有德行的; 善良的	a. 品德高尚的, 公正的, 贞洁的, 有效力的	'vә:tʃuәs
IELTS_4603	viscous	adj. 黏滞的， 黏性的	a. 粘的, 粘性的 / [医] 粘的	'viskәs
IELTS_3407	visible	adj. 可见的	a. 看得见的, 明显的, 显然的 / n. 可见物	'vizәbl
IELTS_3414	volatile	adj. (液体)易挥发的；(人)反复无常的	a. 挥发性的, 可变的, 不稳定的, 飞行的, 轻快的, 爆炸性的 / n. 有翅动物, 挥发物 / [计] 易失的	'vɒlәtail
IELTS_3424	vulnerable	adj. 易受攻击的	a. 易受伤害的, 有弱点的, 易受影响的, 脆弱的, 成局的 / [医] 易损的	'vʌlnәrәbl
IELTS_3425	wage	n. 周薪； v. 从事(战争等)	n. 工资, 报应, 报偿 / vt. 开展, 进行 / vi. 进行	weidʒ
IELTS_3501	wastage	n. 消耗量； 损耗； 减员	n. 浪费, 浪费量, 废物 / [化] 废物	'weistidʒ
IELTS_4039	wealthy	adj. 富的， 富裕的； 充裕的	a. 富有的, 丰裕的, 充分的	'welθi
IELTS_881	web	n. 网	n. 网, 蛛丝, 蹼, 织物, 圈套, 卷筒纸 / vi. 结网, 形成网 / vt. 织蜘蛛网于, 使落入圈套	web
IELTS_4005	whisper	n&v. 低语	n. 耳语, 密谈, 谣传, 沙沙声 / vi. 耳语, 密谈, 沙沙地响 / vt. 低声说	'hwispә
IELTS_4210	widespread	adj. 分布广的； 普遍的	a. 充分伸展的, 广布的, 普及的, 流传广的	'waidspred
IELTS_1683	wield	v. 使用，行使	vt. 挥舞, 运用	wi:ld
IELTS_4601	wildlife	n. 野生生物	n. 野生动植物	'waildlaif
IELTS_1690	withstand	v. 抵抗，反抗	vt. 抵住, 顶住, 经得起	wið'stænd
IELTS_4776	wonder	v. 诧异，奇怪；纳闷，	n. 奇迹, 惊奇, 惊愕 / vt. 惊奇, 想知道 / vi. 惊讶, 怀疑	'wʌndә
IELTS_1692	wording	n. 措辞	n. 用词, 措词	'wә:diŋ
IELTS_4323	workaholic	n. 工作狂	n. 工作迷, 醉心于工作的人 / [法] 为免遭辞退而工作过份卖力的人	.wә:kә'hɒlik
IELTS_3834	workforce	n. 受雇的或现有的工作人员总数； 劳动人口	n. 劳动力；工人总数, 职工总数	
IELTS_4880	world-wide	a&ad. 遍及全球的/地	a. 遍及全世界的	
IELTS_2567	wreathe	vt&vi. 覆盖，包围	vt. 作成花圈, 环绕, 盘绕, 使笼罩 / vi. 扭曲, 成圈, 缭绕	ri:ð
IELTS_3610	wretch	n. 不幸的人	n. 可怜的人, 卑鄙的人, 家伙	retʃ
IELTS_2573	wrought	adj. 锤炼的	a. 制成的, 精细的 / work的过去式和过去分词	rɒ:t
IELTS_2575	yard	n. 院，场地；码	n. 码, 庭院, 工场 / [化] 堆置场	jɑ:d
IELTS_2577	yawn	v. 打呵欠；张开	n. 哈欠 / vi. 打哈欠, 裂开 / vt. 打着哈欠说	jɒ:n
