id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
SENIOR_CORE_5431	relaxing	adj. 轻松的，放松的	/rɪ'læksɪŋ/	/rɪ'læksɪŋ/	a. 令人轻松的		v become less tense, rest, or take one's ease / v make less taut / v become loose or looser or less tight / v cause to feel relaxed / v become less tense, less formal, or less restrained, and assume a friendlier manner / v make less severe or strict / v become less severe or strict / v make less active or fast / a affording physical or mental rest
SENIOR_CORE_5907	relieved	adj. 得到安慰的	/rɪ'liːvd/	/rɪ'livd/	a. 宽慰的, 解除的, 减轻的	ri'li:vd	v provide physical relief, as from pain / v free someone temporarily from his or her obligations / v grant relief or an exemption from a rule or requirement to / v lessen the intensity of or calm / v save from ruin, destruction, or harm / v relieve oneself of troubling information / v provide relief for / v free from a burden, evil, or distress / v take by stealing / v grant exemption or release to / v alleviate or remove (pressure or stress) or make less oppressive / s (of pain or sorrow) made easier to bear / s extending out above or beyond a surface or boundary
SENIOR_CORE_5948	relive	v. 重新体验	/riː'lɪv/	/,ri'lɪv/	vi. 再生, 复活 / vt. 再体验	ri:'liv	v. experience again, often in the imagination
SENIOR_CORE_4309	respectful	adj. 恭敬的	/rɪ'spek(t)fʊl; -f(ə)l/	/rɪ'spɛktfəl/	a. 表示尊敬的, 有礼貌的, 谦恭的	ri'spektful	a. full of or exhibiting respect / s. feeling or manifesting veneration
SENIOR_CORE_6205	resuscitate	v. 使恢复知觉；使苏醒	/rɪ'sʌsɪteɪt/	/rɪ'sʌsɪtet/	v. (使)复苏, (使)复兴	ri'sʌsiteit	v. cause to regain consciousness
SENIOR_CORE_6429	retreat	n. 隐遁	/rɪ'triːt/	/rɪ'trit/	n. 休息寓所, 撤退, 隐居, 退避 / vi. 撤退, 隐退, 向后倾 / vt. 退(棋)	ri'tri:t	n. (military) withdrawal of troops to a more favorable position to escape the enemy's superior forces or after a defeat / n. a place of privacy; a place affording peace and quiet / n. (military) a signal to begin a withdrawal from a dangerous position / n. (military) a bugle call signaling the lowering of the flag at sunset
SENIOR_CORE_4021	reunite	v. 再统一；再联合；重聚	/riːjʊ'naɪt/	/,riju'naɪt/	v. (使)再联合	.ri:ju:'nait	v. have a reunion; unite again
SENIOR_CORE_5775	reverse	v. 颠倒；改变	/rɪ'vɜːs/	/rɪ'vɝs/	n. 相反, 背面, 倒退, 挫折, 失败 / a. 反面的, 相反的, 反向的, 颠倒的 / vt. 使颠倒, 使逆转, 使倒退, 使反向 / vi. 倒退, 反向, 倒转, 反转 / [计] 反转	ri'vә:s	n. a relation of direct opposition / n. the gears by which the motion of a machine can be reversed / n. an unfortunate happening that hinders or impedes; something that is thwarting or frustrating / n. the side of a coin or medal that does not bear the principal design
SENIOR_CORE_4529	revolve	v. （使）旋转	/rɪ'vɒlv/	/rɪ'vɔlv/	v. (使)旋转, 反复考虑, 循环出现	ri'vɒlv	v. turn on or around an axis or a center
SENIOR_CORE_2662	rich	adj. 富有的；肥沃的；昂贵的； n. (Rich)人名；(丹)里克；(捷)里赫；(英、西)里奇；(葡、法)里什	/rɪtʃ/	/rɪtʃ/	a. 富裕的, 富饶的, 浓厚的, 贵重的	ri:tʃ	a. possessing material wealth / a. having an abundant supply of desirable qualities or substances (especially natural resources) / s. of great worth or quality / s. very productive
SENIOR_CORE_6162	rife	adj. 普遍的	/raɪf/	/raɪf/	a. 流行的, 盛传的, 充满的	raif	s most frequent or common / s excessively abundant
SENIOR_CORE_5566	right now	n. 就在此刻	/right now/	/right now/	就在此时		
SENIOR_CORE_4891	ring back	n. 回复电话	/ring back/	/ring back/	回电话, 再打电话	riŋ bæk	
SENIOR_CORE_4688	ring up	n. 给……打电话	/ring up/	/ring up/	(英)打电话, (美)把款项打在现金收入记录机上, 在现金收入机上记录所付钱款 / [计] 环, 圈		
SENIOR_CORE_6322	rip	v. 撕裂，拉破	/rɪp/	/rɪp/	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip	n. an opening made forcibly as by pulling apart / n. a stretch of turbulent water in a river or the sea caused by one current flowing into or across another current / v. move precipitously or violently / v. cut (wood) along the grain
SENIOR_CORE_2674	river	n. 河，江	/'rɪvə/	/'rɪvɚ/	n. 河, 江 / [法] 河流, 江河, 内河	'rivә	n. a large natural stream of water (larger than a creek)
SENIOR_CORE_3878	Robben Island	n. 罗本岛	/Robben Island/	/Robben Island/	罗宾岛		
SENIOR_CORE_4873	rod	n. 杆；棒	/rɒd/	/rɑd/	n. 竿, 笞鞭, 小枝 / [化] 棒	rɒd	n. a long thin implement made of metal or wood / n. any rod-shaped bacterium / n. a visual receptor cell that is sensitive to dim light
SENIOR_CORE_4115	Roderick	n. 罗德里克（男名）	/'rɔdərik/	/'rɔdərik/	n. 罗德里克(亦作Roderic)(m.)	'rɔdәrik	
SENIOR_CORE_2688	rope	n. 绳，绳索； v. 捆，绑	/rəʊp/	/rop/	n. 绳, 索, 粗绳, 绞索, 决窍 / vt. 捆, 缚, 绑, 圈起, 以绳将...系住 / vi. 拧成绳状	rәup	n. a strong line / v. fasten with a rope
SENIOR_CORE_5817	rope off	n. 用绳围起（隔开）	/rope off/	/rope off/	用绳子隔开, 圈起（某地域或牲畜）	rəup ɔf	
SENIOR_CORE_4054	rosebud	n. 玫瑰花蕾	/'rəʊzbʌd/	/'rozbʌd/	n. 蔷薇花蕾, 妙龄少女	'rәuzbʌd	n. the bud of a rose / n. (a literary reference to) a pretty young girl
SENIOR_CORE_4370	roughly	adv. 粗略地	/'rʌflɪ/	/'rʌfli/	adv. 概略地, 粗糙地, 粗暴地	'rʌfli	r. with roughness or violence (`rough' is an informal variant for `roughly') / r. with rough motion as over a rough surface
SENIOR_CORE_5230	Rudyard Kipling	n. 拉迪亚德.吉普林	/Rudyard Kipling/	/Rudyard Kipling/	吉卜林		
SENIOR_CORE_6079	ruffle	v. 扰乱，使烦恼	/'rʌf(ə)l/	/'rʌfl/	n. 皱褶, 波纹, 生气, 混乱 / vt. 弄皱, 触怒, 洗(牌), 连续轻擂(鼓) / vi. 起皱, 发脾气, 连续轻擂	'rʌfl	v. trouble or vex / v. discompose / v. erect or fluff up / v. disturb the smoothness of
SENIOR_CORE_5033	rust	n. 铁锈	/rʌst/	/rʌst/	n. 锈, 生锈, 衰退 / vi. 生锈, 衰退 / vt. 使生锈, 腐蚀	rʌst	n. a red or brown oxide coating on iron or steel caused by the action of oxygen and moisture / n. a plant disease that produces a reddish-brown discoloration of leaves and stems; caused by various rust fungi / n. the formation of reddish-brown ferric oxides on iron by low-temperature oxidation in the presence of water / n. any of various fungi causing rust disease in plants
SENIOR_CORE_5997	sack	v. 开除，解雇	/sæk/	/sæk/	n. 麻布袋, 洗劫 / vt. 把...装入袋, 洗劫	sæk	n. a bag made of paper or plastic for holding customer's purchases / n. the quantity contained in a sack / n. any of various light dry strong white wine from Spain and Canary Islands (including sherry) / n. a woman's full loose hiplength jacket
SENIOR_CORE_5889	sadhu	n. 印度教圣人	/'sɑːduː/	/'sɑdu/	n. (印度)圣人	'sɑ:du:	n. (Hinduism) an ascetic holy man
SENIOR_CORE_4650	Sally	n. 萨利（女名）	/'sælɪ/	/'sæli/	n. 突击, 出击, 远足 / vi. 突击, 出击, 出发	'sæli	n. a venture off the beaten path
SENIOR_CORE_2726	salty	adj. 咸的；含盐的	/'sɔːltɪ; 'sɒ-/	/'sɔlti/	a. 有盐分的, 咸味浓的, 海洋的, 辛辣的, 有经验的	'sɒ:lti	a. containing or filled with salt / s. one of the four basic taste sensations; like the taste of sea water
SENIOR_CORE_4772	Sam	n. 萨姆（男名）	/sæm/	/sæm/	[计] 安全性帐户管理器	sæm	n a guided missile fired from land or shipboard against an airborne target
SENIOR_CORE_5002	Samuel	n. 塞缪尔	/ˈsæmjuəl/	/ˈsæmjuəl/	n. 撒母耳（希伯来先知）；塞缪尔（男子名）	'sæmjuәl	n. (Old Testament) Hebrew prophet and judge who anointed Saul as king
SENIOR_CORE_4672	Sanders	n. 桑德斯（姓）	/Sanders/	/Sanders/	[医] 檀香, 檀木	'sændәs	n a power tool used for sanding wood; an endless loop of sandpaper is moved at high speed by an electric motor
SENIOR_CORE_6176	savant	n. 博学之士	/'sævənt/	/sæ'vɑnt/	n. 学者, 专家	'sævәnt	n someone who has been admitted to membership in a scholarly field
SENIOR_CORE_5700	scenic	adj. 自然景色的，风景优美的	/'siːnɪk/	/ˈsinɪk/	a. 风景好的, 戏剧性的, 舞台的, 布景的 / n. 风光影片, 风景照片	'si:nik	s. used of locations; having beautiful natural scenery / a. of or relating to the stage or stage scenery
SENIOR_CORE_5555	schoolboy	n. 男生	/'skuːlbɒɪ/	/'skulbɔɪ/	n. 男学生	'sku:lbɒi	n. a boy attending school
SENIOR_CORE_2760	scores	n. 考试成绩；比分（score的复数）； v. 得分（score的第三人称单数形式）；刻划	/skɔːz/	/skɔrz/	n. 大量, 众多; 二十( score的名词复数 ); （游戏或比赛中的）得分; 大量; 百分数	skɔ:z	n a large number or amount / n a number or letter indicating quality (especially of a student's performance) / n a written form of a musical composition; parts for different instruments appear on separate staves on large pages / n a number that expresses the accomplishment of a team or an individual in a game or contest / n a set of twenty members / n grounds / n the facts about an actual situation / n an amount due (as at a restaurant or bar) / n a slight surface cut (especially a notch that is made to keep a tally) / n a resentment strong enough to justify retaliation / n the act of scoring in a game or sport / n a seduction culminating in sexual intercourse / v gain points in a game / v make small marks into the surface of / v make underscoring marks / v write a musical score for / v induce to have sex / v get a certain number or letter indicating quality or performance / v assign a grade or rank to, according to one's evaluation
SENIOR_CORE_5188	Scout	n. 斯考特	/skaʊt/	/skaʊt/	n. 守候, 侦察, 搜索, 侦察员, 侦察机 / vi. 守候, 侦察, 巡视, 嘲笑 / vt. 侦察, 跟踪, 发现, 监视, 嘲弄	skaut	n. a Boy Scout or Girl Scout / n. someone employed to discover and recruit talented persons (especially in the worlds of entertainment or sports) / n. someone who can find paths through unexplored territory / v. explore, often with the goal of finding something or somebody
SENIOR_CORE_6474	scramble	vi&vt. 炒	/'skræmb(ə)l/	/'skræmbl/	n. 攀缘, 爬行, 抢夺, 混乱, 紧急起飞 / vi. 攀缘, 杂乱蔓延, 争夺, 拼凑, 匆忙 / vt. 攀登, 扰乱, 使混杂	'skræmbl	n. an unceremonious and disorganized struggle / v. to move hurriedly / v. bring into random order / v. make unintelligible
SENIOR_CORE_4935	scrape	v. 擦净；削平；磨光	/skreɪp/	/skrep/	n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境 / vi. 刮掉, 擦掉, 刮出刺耳声 / vt. 刮, 擦, 擦伤, 挖成, 积蓄	skreip	n. a harsh noise made by scraping / n. a deep bow with the foot drawn backwards (indicating excessive humility) / v. scratch repeatedly / v. make by scraping
SENIOR_CORE_6164	self respect	n. 自尊，自重	/self respect/	/self respect/	[体]自尊	self risˈpekt	
SENIOR_CORE_3735	seminar	n. 研究会， 讨论发表会	/'semɪnɑː/	/'sɛmɪnɑr/	n. 研究班, 专题讨论会 / [经] 讨论会, 专家讨论会	'seminɑ:	n. any meeting for an exchange of ideas / n. a course offered for a small group of advanced students
SENIOR_CORE_5805	send for	n. 派人去叫……	/send for/	/send for/	召唤, 派人去拿		
SENIOR_CORE_5708	sentimental	adj. 多愁善感的	/sentɪ'ment(ə)l/	/'sɛntə'mɛntl/	a. 感伤的, 感情用事的	.senti'mentl	s. given to or marked by sentiment or sentimentality
SENIOR_CORE_5182	Serena	n. 赛丽娜	/Serena/	/Serena/	n. 塞丽娜(f.)  / n. 爱情小夜曲	sә'ri:nә	
SENIOR_CORE_4691	set aside	n. 将……放在一边；为……节省或保留（钱或时间）	/set aside/	/set aside/	留出, 不顾, 取消, 驳回 / [法] 撤销, 废止, 宣告无效		
SENIOR_CORE_5012	set loose	n. 出发，开始	/set loose/	/set loose/	释放, 放出		
SENIOR_CORE_5544	set sail	n. 启航	/set sail/	/set sail/	张帆, 开航		
SENIOR_CORE_4788	settle in	n. （迁入新居、更换工作后）安顿下来	/settle in/	/settle in/	在新居安顿下来		
SENIOR_CORE_2811	settler	n. 移居者；殖民者	/'setlə/	/'sɛtlɚ/	n. 移民者, 解决者, 结算员 / [化] 沉淀池; 沉降器; 澄清槽	'setlә	n. a person who settles in a new colony or moves into new country / n. a negotiator who settles disputes / n. a clerk in a betting shop who calculates the winnings
SENIOR_CORE_5910	shattered	adj. 感到震惊的，难过的，心烦意乱的	/'ʃætəd/	/'ʃætɚd/	a. 极度疲劳的；破碎的		s. ruined or disrupted
SENIOR_CORE_2837	sheep	n. 羊，绵羊；胆小鬼	/ʃiːp/	/ʃip/	n. 羊, 胆小者	ʃi:p	n. woolly usually horned ruminant mammal related to the goat / n. a timid defenseless simpleton who is readily preyed upon / n. a docile and vulnerable person who would rather follow than make an independent decision
SENIOR_CORE_4144	shellfish	n. 水生有壳动物	/'ʃelfɪʃ/	/'ʃɛl'fɪʃ/	n. 贝, 甲壳类水生物 / [医] 牡蛎	'ʃelfiʃ	n. meat of edible aquatic invertebrate with a shell (especially a mollusk or crustacean)
SENIOR_CORE_4287	Sherlock Holmes	n. 夏洛克•福尔摩斯	/Sherlock Holmes/	/Sherlock Holmes/	n. 福尔摩斯（名侦探）		
SENIOR_CORE_5317	Shipley	n. 希普利（姓）	/Shipley/	/Shipley/	希普利（人名）（英国城市）		
SENIOR_CORE_5630	shop assistant	n. 营业员	/shop assistant/	/shop assistant/	n. 店员	ʃɔp əˈsistənt	
SENIOR_CORE_5835	shoplifting	n. 在商店盗窃	/'ʃɒplɪftɪŋ/	/'ʃɑp'lɪftɪŋ/	n. 入店行窃 / [法] 冒充顾客进入商店行窃	'ʃɒp.liftiŋ	n. the act of stealing goods that are on display in a store
SENIOR_CORE_6240	shortlist	n. (从初选名单再筛选出的)决选名单	/'ʃɔ:tlist/	/'ʃɔ:tlist/	n. <英>供最后挑选(或考虑)用的候选人名单	'ʃɔ:tlist	v. put someone or something on a short list
SENIOR_CORE_4629	Sicily	n. 西西里岛（意大利南部）	/'sisili/	/'sisili/	n. 西西里岛（意大利一岛名）		n. the Italian region on the island of Sicily / n. the largest island in the Mediterranean
SENIOR_CORE_2875	signature	n. 署名；签名；信号	/'sɪgnətʃə/	/'sɪgnətʃɚ/	n. 签字, 识别标志, 调号 / [计] 签名附件	'signәtʃә	n. your name written in your own handwriting / n. a melody used to identify a performer or a dance band or radio/tv program / n. a sheet with several pages printed on it; it folds to page size and is bound with other signatures to form a book
SENIOR_CORE_2883	simplify	v. 简化；使单纯；使简易	/'sɪmplɪfaɪ/	/'sɪmplɪfaɪ/	vt. 单一化, 简单化	'simplifai	v. make simpler or easier or reduce in complexity or extent
SENIOR_CORE_5894	sin	n. 罪，罪恶	/sɪn/	/sɪn/	n. 罪, 犯罪, 过失, 失礼 / v. 犯	sin	n. estrangement from god / n. an act that is regarded by theologians as a transgression of God's will / n. (Akkadian) god of the Moon; counterpart of Sumerian Nanna / n. the 21st letter of the Hebrew alphabet
SENIOR_CORE_6299	sincerity	n. 诚挚，真挚	/sɪn'serətɪ/	/sɪn'sɪərəti/	n. 诚实, 真实, 诚心诚意	sin'serәti	n. the quality of being open and truthful; not deceitful or hypocritical / n. a quality of naturalness and simplicity
SENIOR_CORE_2893	sit	v. 坐；位于； n. (Sit)人名；(东南亚国家华语)硕；(罗)西特	/sɪt/	/sɪt/	vi. 坐, 就座, 坐落 / vt. 使就座, 骑 / n. 坐, 衣服合身	sit	v. be seated / v. be around, often idly or without specific purpose / v. be in session / v. be located or situated somewhere
SENIOR_CORE_4660	sit around	n. 闲坐着	/sit around/	/sit around/	坐着不干, 袖手旁观		
SENIOR_CORE_5636	sit up	n. 坐直	/sit up/	/sit up/	坐起, 端坐, 熬夜, 诧异		
SENIOR_CORE_4461	Slade	n. 斯莱德（姓）	/Slade/	/Slade/	abbr.Society of Lithographic Artists,Designers, Engravers,and Process Workers(英国)平版及套色印刷工人工会	sleid	n. A little dell or valley; a flat piece of low, moist ground. / n. The sole of a plow.
SENIOR_CORE_5350	sleep rough	n. 露宿	/sleep rough/	/sleep rough/	睡得难受(常指露宿)		
SENIOR_CORE_6062	sleepless	adj. 失眠的	/'sliːplɪs/	/'slipləs/	a. 不睡眠的, 睡不着的, 不休息的	'sli:plis	s experiencing or accompanied by sleeplessness / s always watchful
SENIOR_CORE_5718	sleigh	n. 雪车，雪橇	/sleɪ/	/sle/	n. 雪撬 / vt. 用雪撬搬运 / vi. 乘雪撬	slei	n a vehicle mounted on runners and pulled by horses or dogs; for transportation over snow / v ride (on) a sled
SENIOR_CORE_4402	slide into	n. （快捷而悄声地）移动；溜进……	/slide into/	/slide into/	不知不觉陷入		
SENIOR_CORE_4189	slightly	adv. 稍稍；轻微地	/'slaɪtlɪ/	/'slaɪtli/	adv. 些微地, 苗条地	'slaitli	r. to a small degree or extent
SENIOR_CORE_4001	so that	n. 以致于；结果	/so that/	/so that/	所以		
SENIOR_CORE_5445	soar	v. 升空，升腾	/sɔː/	/sɔr/	n. 高扬, 翱翔 / vi. 往上飞舞, 高耸, 翱翔	sɒ:	n. the act of rising upward into the air / v. rise rapidly / v. fly upwards or high in the sky / v. go or move upward
SENIOR_CORE_5981	socialise	v. 交友，交谊	/'səʊʃəlaɪz/	/'səuʃəlaiz/	vt. 使社会化, 使社会主义化, 使适合社会需要 / vi. (美)(非正式)参加社交活动, 发生社交往来	'sәjʃәlaiz	v take part in social activities; interact with others / v train for a social environment / v prepare for social life / v make conform to socialist ideas and philosophies
SENIOR_CORE_6514	soggy	adj. 潮湿的；受潮的	/'sɒgɪ/	/'sɑgi/	a. 浸水的, 沉闷的 / [化] 欠硫; 硫化不足	'sɒgi	s (of soil) soft and watery / s having the consistency of dough because of insufficient leavening or improper cooking; it's a doughy mess" / s slow and apathetic
SENIOR_CORE_3729	somehow	adv. 以某种方式； 不知怎么地	/'sʌmhau/	/'sʌmhaʊ/	adv. 不知何故	'sʌmhau	r. in some unspecified way or manner; or by some unspecified means / r. for some unspecified reason;
SENIOR_CORE_4957	somersaulting	n. 翻筋斗	/'sʌməsɒlt; -sɔːlt/	/'sʌmɚsɔlt/	v. 翻筋斗( somersault的现在分词 )	ˈsʌməˌsɔ:ltɪŋ	n an acrobatic feat in which the feet roll over the head (either forward or backward) and return / v do a somersault
SENIOR_CORE_4578	Sophie	n. 索菲（女名）	/Sophie/	/Sophie/	n. 索菲（女子名）	'sәufi	
SENIOR_CORE_4023	sort out	n. 分类	/sort out/	/sort out/	挑选出		
SENIOR_CORE_6450	soul-destroying	adj. 毁灭灵魂的	/'səuldi,strɔiiŋ/	/'səuldi,strɔiiŋ/	a. 十分单调的		s. destructive to the spirit or soul
SENIOR_CORE_2981	souvenirs	n. 纪念品；旅游纪念品；回忆	/,suːvə'nɪəz/	/'sʊvə,nɪrz/	n. 纪念品( souvenir的名词复数 )	su:və'nɪəz	n something of sentimental value / n a reminder of past events
SENIOR_CORE_6280	spacious	adj. 宽敞的	/'speɪʃəs/	/'speʃəs/	a. 广大的, 宽广的	'speiʃәs	s very large in expanse or scope / s (of buildings and rooms) having ample space
SENIOR_CORE_2986	spaghetti	n. 意大利式细面条	/spə'getɪ/	/spə'ɡɛti/	n. 意大利面条	spә'geti	n. spaghetti served with a tomato sauce / n. pasta in the form of long strings
SENIOR_CORE_5635	speak up	n. 大声地说，自由而大胆地说出	/speak up/	/speak up/	更大声地说, 大胆说出, 无保留地说出		
SENIOR_CORE_6419	specialise	v. 专门从事	/'speʃəlaɪz/	/'speʃəlaiz/	vt. 特加指明, 列举, 使专门化, 限定...的范围 / vt.vi. (使)特化, (使)专化 / vi. 成为专家, 专务, 专攻, 专门研究, 逐条详述	'speʃә,laiz	v devote oneself to a special area of work / v be specific about / v suit to a special purpose / v become more focus on an area of activity or field of study / v evolve so as to lead to a new species or develop in a way most suited to the environment
SENIOR_CORE_3981	species	n. 种类；物种	/'spiːʃiːz; -ʃɪz; 'spiːs-/	/'spiʃiz/	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz	n. (biology) taxonomic group whose members can interbreed / n. a specific kind of something
SENIOR_CORE_6313	specifically	adv. 具体地；确切地	/spɪ'sɪfɪkəlɪ/	/spə'sɪfɪkli/	adv. 特定地, 明确地, 按特性	spi'sifikli	r. in distinction from others
SENIOR_CORE_6358	speedometer	n. 计速器	/spiː'dɒmɪtə/	/'spi'dɑmɪtɚ/	n. 速度计, 里程计 / [机] 里程计, 速度计	spi:'dɒmitә	n. a meter fixed to a vehicle that measures and displays its speed
SENIOR_CORE_3003	spiritual	n. 圣歌（尤指美国南部黑人的）； adj. 精神的，心灵的	/'spɪrɪtʃʊəl; -tjʊəl/	/'spɪrɪtʃʊəl/	a. 精神上的, 神圣的, 崇高的, 高尚的, 鬼的, 招魂术的 / n. 有关教会的事	'spiritʃuәl	n. a kind of religious song originated by Blacks in the southern United States / s. concerned with or affecting the spirit or soul / s. lacking material body or form or substance
SENIOR_CORE_6486	spit out	n. 吐出	/spit out/	/spit out/	吐出…; 愤怒地说; 唾	spit aut	
SENIOR_CORE_5660	split up	n. （使）解散；决裂	/split up/	/split up/	<非正>瓜分; 劈成; （使）分成若干小部分; <非正>（使）断绝关系	split ʌp	
SENIOR_CORE_4441	sprained	adj. 扭伤的	/sprained/	/sprained/	v. 扭伤（关节）( sprain的过去式和过去分词 )	spreɪnd	v twist suddenly so as to sprain
SENIOR_CORE_3902	St Petersburg	n. 圣彼得堡（俄罗斯城市）	/St Petersburg/	/St Petersburg/	[地名] 圣彼得斯堡 ( 美 )		
SENIOR_CORE_4187	stampede	n. （美国西部或加拿大）大西部赛马会；(人群或兽群的) 狂奔	/stæm'piːd/	/stæm'pid/	v. (使)惊跑, (使)蜂拥 / n. 惊跑, 蜂拥	stæm'pi:d	n. a headlong rush of people on a common impulse / n. a wild headlong rush of frightened animals (horses or cattle) / v. cause to run in panic / v. cause a group or mass of people to act on an impulse or hurriedly and impulsively
SENIOR_CORE_5576	stand by	n. 坚持(某种说法)	/stand by/	/stand by/	支持, 遵守, 袖手旁观, 准备行动 / [经] 备用, 支持, 作好准备		
SENIOR_CORE_5245	stand out	n. 杰出	/stand out/	/stand out/	突出, 坚持抵抗		
SENIOR_CORE_5342	stand sb in good stead	n. 对某人很有用	/stand sb in good stead/	/stand sb in good stead/	给某人好处, 对某人有用		
SENIOR_CORE_4280	star in	n. 担任主角；主演	/star in/	/star in/	在…里演主角, 由…出演主角		
SENIOR_CORE_3034	starve	v. 饿死；挨饿；渴望	/stɑːv/	/stɑrv/	v. (使)饿死, (使)挨饿	stɑ:v	v. be hungry; go without food / v. die of food deprivation / v. deprive of food / v. deprive of a necessity and cause suffering
SENIOR_CORE_5366	statesmanlike	adj. 有政治家才干和风度的	/'stetsmən'laɪk/	/'stetsmən'laɪk/	a. 政治家的, 有政治家才能的, 有政治家风度的	'steitsmәnlaik	a. marked by the qualities of or befitting a statesman
SENIOR_CORE_4225	statistic	n. [pl]统计数字；统计资料；[sg]数据；统计；	/stə'tɪstɪk/	/stə'tɪstɪk/	n. 统计量 / a. 统计的, 统计学的	stә'tistik	n. a datum that can be represented numerically
SENIOR_CORE_4601	steadily	adv. 平稳地；持续地	/'stedɪlɪ/	/'stɛdəli/	adv. 稳定地, 无变化地, 有规则地	'stedili	r. at a steady rate or pace / r. in a steady manner
SENIOR_CORE_4531	stem	n. 茎；干	/stem/	/stɛm/	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem	n. the tube of a tobacco pipe / v. grow out of, have roots in, originate in / v. cause to point inward / v. stop the flow of a liquid
SENIOR_CORE_5094	stereo	n. 立体声，立体声器材	/stereo/	/stereo/	n. 铅版, 立体照片 / a. 立体的, 立体感觉的	'stiәriәu	n. reproducer in which two microphones feed two or more loudspeakers to give a three-dimensional effect to the sound / n. two photographs taken from slightly different angles that appear three-dimensional when viewed together
SENIOR_CORE_5268	Stewart Island	n. 斯图尔特岛（新西兰一岛屿）	/Stewart Island/	/Stewart Island/	斯图尔特岛(新西兰岛屿)		
SENIOR_CORE_5471	sticky	adj. 黏的，黏性的	/'stɪkɪ/	/'stɪki/	a. 粘的, 有粘性的, 顽固的	'stiki	s. moist as with undried perspiration and with clothing sticking to the body / s. covered with an adhesive material
SENIOR_CORE_4227	strain	n. 品种；种类	/streɪn/	/stren/	n. 紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻 / vt. 使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤 / vi. 尽力, 努力, 紧拉, 弯曲, 被滤出	strein	n. (physics) deformation of a physical body under the action of applied forces / n. (psychology) nervousness resulting from mental stress / n. injury to a muscle (often caused by overuse); results in swelling and pain / n. an intense or violent exertion
SENIOR_CORE_5167	Stratford-on-Avon	n. 埃文河畔斯特拉特福镇（莎翁故乡）	/Stratford-on-Avon/	/Stratford-on-Avon/	埃文河畔斯特拉特福（英国英格兰中部沃里克郡西南部地区，莎士比亚故乡，亦作 Stratford-upon-Avon）	ˈstrætfəd ɔn ˈeivɔn	
SENIOR_CORE_6065	stress-reducing	adj. 减轻压力的	/stress-reducing/	/stress-reducing/	[网络] 缓压		
SENIOR_CORE_4539	stressful	adj. 产生压力的；紧张的	/'stresfʊl; -f(ə)l/	/'strɛsfl/	a. 着重, 强调, 重读, 使受应力		s extremely irritating to the nerves
SENIOR_CORE_3938	striker	n. （足球的）前锋	/'straɪkə/	/'straɪkɚ/	n. 打击者, 罢工者 / [经] 罢工者	'straikә	n. a forward on a soccer team / n. someone receiving intensive training for a naval technical rating / n. an employee on strike against an employer / n. the part of a mechanical device that strikes something
SENIOR_CORE_5721	striking	adj. 引人注目的，突出的	/'straɪkɪŋ/	/'straɪkɪŋ/	a. 醒目的, 惊人的, 打击的, 罢工的 / [法] 罢工的, 罢市的, 罢课的	'straikiŋ	n the physical coming together of two or more things / n the act of contacting one thing with another / v deliver a sharp blow, as with the hand, fist, or weapon / v have an emotional or cognitive impact upon / v hit against; come into sudden contact with / v make a strategic, offensive, assault against an enemy, opponent, or a target / v indicate (a certain time) by striking / v affect or afflict suddenly, usually adversely / v stop work in order to press demands / v touch or seem as if touching visually or audibly / v attain / v produce by manipulating keys or strings of musical instruments, also metaphorically / v cause to form (an electric arc) between electrodes of an arc lamp / v find unexpectedly / v produce by ignition or a blow / v remove by erasing or crossing out or as if by drawing a line / v cause to experience suddenly / v drive something violently into a location / v occupy or take on / v form by stamping, punching, or printing / v smooth with a strickle / v pierce with force / v arrive at after reckoning, deliberating, and weighing / s sensational in appearance or thrilling in effect / s having a quality that thrusts itself into attention
SENIOR_CORE_5275	strip	n. 狭长的地域或水域	/strɪp/	/strɪp/	n. 长条, 条状, 带, 脱衣舞 / vt. 脱衣, 被剥去, 剥夺, 拆卸 / vi. 脱衣服	strip	n. a relatively long narrow piece of something / n. artifact consisting of a narrow flat piece of material / n. thin piece of wood or metal / n. a form of erotic entertainment in which a dancer gradually undresses to music
SENIOR_CORE_5861	stroke	v. 抚摸	/strəʊk/	/strok/	n. 笔划, 打, 中风, 抚, 摩, 冲程 / vt. 划尾桨, 抚, 摩, 划去 / [计] 笔划	strәuk	n. (sports) the act of swinging or striking at a ball with a club or racket or bat or cue or hand / n. a sudden loss of consciousness resulting when the rupture or occlusion of a blood vessel leads to oxygen lack in the brain / n. a light touch / n. a light touch with the hands
SENIOR_CORE_5241	struggle against	n. 与……作斗争	/struggle against/	/struggle against/	与…进行斗争		
