id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
JUNIOR_CORE_3095	speak up	n. 大声说	/speak up/	/speak up/	更大声地说, 大胆说出, 无保留地说出		
JUNIOR_CORE_2862	spelling	n. 拼写	/'spelɪŋ/	/'spɛlɪŋ/	n. 拼, 拼字, 拼法 / [计] 拼写检查	'speliŋ	n. forming words with letters according to the principles underlying accepted usage
JUNIOR_CORE_2890	ssh	int. 嘘（示意某人不要说话）	/ssh/	/ssh/	int. 嘘！		
JUNIOR_CORE_2874	stadium	n. 体育场	/'steɪdɪəm/	/'stedɪəm/	n. 露天大型运动场 / [医] 期, 病期	'steidiәm	n. a large structure for open-air sports or entertainments
JUNIOR_CORE_1563	staff	v. 为…配备人员， 任职于； n. 全体职工，工作人员；杠，棒；参谋部	/stɑːf/	/stæf/	n. 全体人员, 工作班子, 棍棒, 杆, 拐杖, 支柱, 权杖 / a. 职员的, 雇员的, 参谋的 / vt. 为...配备人员	stɑ:f	n. personnel who assist their superior in carrying out an assigned task / n. a strong rod or stick with a specialized utilitarian purpose / n. the body of teachers and administrators at a school / n. building material consisting of plaster and hair; used to cover external surfaces of temporary structure (as at an exposition) or for decoration
JUNIOR_CORE_2729	stand up	n. 起立	/stand up/	/stand up/	站起来, 竖立, 站得住脚, 经得起		
JUNIOR_CORE_3099	starve	v. 挨饿；饿死	/stɑːv/	/stɑrv/	v. (使)饿死, (使)挨饿	stɑ:v	v. be hungry; go without food / v. die of food deprivation / v. deprive of food / v. deprive of a necessity and cause suffering
JUNIOR_CORE_1680	steal	v. [stole-stolen] 偷盗， 行窃； 悄悄地移动	/stiːl/	/stil/	vt. 剽窃；偷偷地做；偷窃；vi. 窃取；偷偷地行动；[棒球]偷垒；n. [口]偷窃；便宜货；偷垒；[篮球]断球	sti:l	n. a stolen base; an instance in which a base runner advances safely during the delivery of a pitch (without the help of a hit or walk or passed ball or wild pitch) / v. take without the owner's consent / v. move stealthily / v. steal a base
JUNIOR_CORE_2418	stepsister	n. 继姐（妹）	/'stepsɪstə/	/'stɛpsɪstɚ/	n. 异父(母)姊妹	'stepsistә	n a sister who has only one parent in common with you
JUNIOR_CORE_1637	stick	v. 粘，贴； n. 柴枝，枝条	/stɪk/	/stɪk/	n. 棍, 棒, 刺, 枯枝, 茎, 条状物 / vt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止 / vi. 粘住, 停留, 坚持, 陷住, 伸出	stik	n. an implement consisting of a length of wood / n. a small thin branch of a tree / n. a lever used by a pilot to control the ailerons and elevators of an airplane / n. a rectangular quarter pound block of butter or margarine
JUNIOR_CORE_2612	Stonehenge	n. 巨石阵	/,stəʊn'hendʒ/	/,ston'hɛndʒ/	(英国 Salisbury 平原上的)史前巨石柱	'stәunhendʒ	n. an ancient megalithic monument in southern England; probably used for ritual purposes
JUNIOR_CORE_2974	studio	n. 录制室；录音室	/'stjuːdɪəʊ/	/'studɪo/	n. 工作室, 画室, 演播室, 电影制片厂	'stju:diәu	n. workplace for the teaching or practice of an art / n. workplace consisting of a room or building where movies or television shows or radio programs are produced and recorded
JUNIOR_CORE_2209	such as	n. 例如；诸如	/such as/	/such as/	例如..., 像这种的		
JUNIOR_CORE_3042	suffer	v. 患有（疾病等）；经受	/'sʌfə/	/'sʌfɚ/	vt. 遭受, 经历, 忍受 / vi. 受痛苦, 受损害	'sʌfә	v. undergo or be subjected to / v. undergo (as of injuries and illnesses) / v. experience (emotional) pain / v. get worse
JUNIOR_CORE_3043	suffer from	n. 受（某种病痛）折磨；因⋯⋯而受苦	/suffer from/	/suffer from/	忍受, 遭受 / [法] 患...病, 苦于, 因...损害		
JUNIOR_CORE_1180	suggestion	n. 建议；示意；微量，细微的迹象	/sə'dʒestʃ(ə)n/	/sə'dʒɛstʃən/	n. 提议, 意见 / [医] 暗示	sә'dʒestʃәn	n. an idea that is suggested / n. a proposal offered for acceptance or rejection / n. persuasion formulated as a suggestion / n. the sequential mental process in which one thought leads to another by association
JUNIOR_CORE_1806	suit	n. 一套衣服； 套	/suːt/	/sut/	n. 套装, 诉讼, 请求, 起诉, 套, 组 / vt. 适合, 使适应 / vi. 合适, 相称	sju:t. su:t	n. a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color / n. (slang) a businessman dressed in a business suit / n. a petition or appeal made to a person of superior status or rank / n. playing card in any of four sets of 13 cards in a pack; each set has its own symbol and color
JUNIOR_CORE_2340	sunburned	adj. 晒伤的	/sunburned/	/sunburned/	a. 晒黑的, 有晒斑的, 日炙的		s. suffering from overexposure to direct sunlight
JUNIOR_CORE_2793	sweep away	n. 扫去	/sweep away/	/sweep away/	扫除;  刮走;  冲走; 清除	swi:p əˈwei	
JUNIOR_CORE_2919	sweet tooth	n. 对甜食的爱好	/sweet tooth/	/sweet tooth/	n. 喜好甜食	swi:t tu:θ	
JUNIOR_CORE_2306	take a trip	n. 去旅行	/take a trip/	/take a trip/	作旅行		
JUNIOR_CORE_2364	take after	n. （外貌或行为）像	/take after/	/take after/	像, 学样 / [法] 象, 相似, 追赶		
JUNIOR_CORE_2886	take away	n. 夺去；拿走	/take away/	/take away/	取走		
JUNIOR_CORE_3090	take care	n. （告别用语）多保重	/take care/	/take care/	当心, 小心; 坚持到底	teik kɛə	
JUNIOR_CORE_2411	take down	n. 取下；拆除；记录	/take down/	/take down/	拿下, 记下, 拆卸, 病倒 / [法] 纪录, 拆毁, 病倒		
JUNIOR_CORE_2432	take in	n. 吸入，吞入	/take in/	/take in/	接受, 接待, 吸收, 改小, 理解, 注意到, 包括, 轻信, 欺骗, 观看, 拘留 / [法] 收容, 了解, 接受		
JUNIOR_CORE_2546	take pride in	n. 为...感到自豪	/take pride in/	/take pride in/	以...为傲		
JUNIOR_CORE_2269	take up	n. 学着做；开始做	/take up/	/take up/	拿起, 开始从事, 继续, 接纳, 吸收, 占据, 拘捕, 承兑, 认购, 绷紧 / [经] 付清, 承兑(汇票), 认购(债券等)		
JUNIOR_CORE_2021	tape player	n. 激光唱机; 光盘播放机	/tape player/	/tape player/	磁带放音机 / [电] 带回放器		
JUNIOR_CORE_2881	teahouse	n. （尤指亚洲的）茶馆	/'tiːhaʊs/	/'tiːhaʊs/	n. 茶室	'ti:haus	n a restaurant where tea and light meals are available
JUNIOR_CORE_1207	team	n. 队；组； v. 使合作	/tiːm/	/tim/	n. 队, 组 / vt. 把马(牛)套在同一辆车上, 把...编成一组 / vi. 驾驶卡车, 协作	ti:m	n. a cooperative unit (especially in sports) / n. two or more draft animals that work together to pull something / v. form a team
JUNIOR_CORE_1521	teen	adj. 青少年的； n. 少年男女，青少年	/'tiːn/	/tin/	n. 愤怒, 悲哀	ti:n	n a juvenile between the onset of puberty and maturity / s being of the age 13 through 19
JUNIOR_CORE_1922	teenager	n. 十几岁的青少年	/'tiːneɪdʒə(r)/	/'tinedʒɚ/	n. 十三岁到十九岁的少年	'ti:nidʒә	n a juvenile between the onset of puberty and maturity
JUNIOR_CORE_2999	text message	n. 短信	/text message/	/text message/	正文消息	tekst ˈmesidʒ	
JUNIOR_CORE_3106	thanks to	n. 多亏；归功于	/thanks to/	/thanks to/	由于		
JUNIOR_CORE_2291	Thanksgiving	n. 感恩节	/Thanksgiving/	/Thanksgiving/	n. 感谢	'θæŋks.giviŋ	n. fourth Thursday in November in the United States; second Monday in October in Canada; commemorates a feast held in 1621 by the Pilgrims and the Wampanoag
JUNIOR_CORE_2221	the same as	n. 与...同样的	/the same as/	/the same as/	与...相同, 与...一致		
JUNIOR_CORE_2035	think about	n. 思考；思索	/think about/	/think about/	考虑, 回想		
JUNIOR_CORE_2086	think of	n. 认为	/think of/	/think of/	考虑, 关心, 想起, 记起, 想像, 有...的看法		
JUNIOR_CORE_2626	thriller	n. 惊险电影（小说、戏剧）	/'θrɪlə/	/'θrɪlɚ/	n. 使人激动的东西, 使人毛骨悚然的东西, 使人毛骨悚然的小说	'θrilә	n. a suspenseful adventure story or play or movie
JUNIOR_CORE_1428	throw	v. [threw-thrown] 投， 扔， 抛； 使突然陷入； 使困惑， 使吃惊	/θrəu/	/θro/	vt. 投, 掷, 抛, 发射, 摔下, 匆匆穿上(或脱下), 抛弃, 摆脱 / vi. 丢, 掷, 抛 / n. 投掷, 掷骰子, 冒险	θrәu	n. the act of throwing (propelling something with a rapid movement of the arm and wrist) / n. a single chance or instance / n. the maximum movement available to a pivoted or reciprocating piece by a cam / n. bedclothes consisting of a lightweight cloth covering (an afghan or bedspread) that is casually thrown over something
JUNIOR_CORE_2948	tidy up	n. 使整齐；使整洁	/tidy up/	/tidy up/	整理		
JUNIOR_CORE_2537	Tim	n. 蒂姆（男名）	/Tim/	/Tim/	n. 蒂姆（男子名）	tim	
JUNIOR_CORE_2632	Titanic	n. 泰坦尼克号（轮船名）；《泰坦尼克号》（电影名）	/taɪ'tænɪk/	/taɪ'tænɪk/	a. 四价钛的 / [化] 钛; 正钛; 四价钛	tai'tænik	s. of great force or power
JUNIOR_CORE_2334	to one's surprise	n. 使…惊讶，出乎…意料	/to one's surprise/	/to one's surprise/	使某人惊奇的是		
JUNIOR_CORE_3087	tons of	n. 许多；很多	/tons of/	/tons of/	adj. 大量的，很多的，	tʌnz ɔv	
JUNIOR_CORE_2126	Toronto	n. 多伦多	/təˈrɒntəʊ/	/tə'rɑnto/	n. 多伦多（加拿大城市）	tә'rɔntәu	n. the provincial capital and largest city in Ontario (and the largest city in Canada)
JUNIOR_CORE_1666	toward	prep. 向， 朝， 面对； 接近	/tə'wɔːd(z)/	/tɔrd; təˈwɔrd/	prep. 向, 对于, 为了 / a. 即将来临的, 进行中的	tә'wɒ:d	prep. Alt. of Towards / adv. Alt. of Towards / prep. Approaching; coming near. / prep. Readly to do or learn; compliant with duty; not froward; /    apt; docile; tractable; as, a toward youth. / prep. Ready to act; forward; bold; valiant.
JUNIOR_CORE_1973	towards	prep. 向， 朝， 面对； 接近	/tə'wɔːd(z)/	/tɔrdz/	prep. 向, 对于, 为了	tә'wɔ:dz	prep. In the direction of; to. / prep. With direction to, in a moral sense; with respect or /    reference to; regarding; concerning. / prep. Tending to; in the direction of; in behalf of. / prep. Near; about; approaching to. / adv. Near; at hand; in state of preparation. / prep. & adv. See Toward.
JUNIOR_CORE_2819	traffic jam	n. 交通堵塞	/traffic jam/	/traffic jam/	塞车, 交通阻塞		
JUNIOR_CORE_2722	Trent	n. 特伦特（姓）	/trent/	/trent/	n. 特伦特（男子名）；特伦托河（英格兰中部河流）	trent	n. a river in central England that flows generally northeastward to join with the Ouse River and form the Humber
JUNIOR_CORE_2514	trick	n. 花招；把戏	/trɪk/	/trɪk/	n. 诡计, 欺诈, 谋略, 恶作剧, 习惯, 决窍 / vt. 愚弄, 欺骗, 装饰 / vi. 哄骗, 戏弄 / a. 有决窍的, 特技的, 欺诈的, 漂亮的, 靠不住的	trik	n. a cunning or deceitful action or device / n. a period of work or duty / n. an attempt to get you to do something foolish or imprudent / n. (card games) in a single round, the sequence of cards played by all the players; the high card is the winner
JUNIOR_CORE_3116	try one's best	n. 尽某人最大的努力	/try one's best/	/try one's best/	尽力		
JUNIOR_CORE_2303	turn down	n. 减小，关小，调低	/turn down/	/turn down/	拒绝 / [法] 拒绝, 摒斥		
JUNIOR_CORE_2416	turn into	n. 变成	/turn into/	/turn into/	进入, (使)变成		
JUNIOR_CORE_2286	turn on	n. 打开	/tɜ:n ɒn/	/tɝ​n ɑn/	开, 开始, 变得兴奋, 突然显出		
JUNIOR_CORE_1301	two	n. 两个； adj. 两个的； num. 二	/tuː/	/tu/	num. 二, 二个	tu:	n. the cardinal number that is the sum of one and one or a numeral representing this number / s. being one more than one
JUNIOR_CORE_2766	ugh	int. 啊，哎呀	/ɜ:/	/ɜ/	interj. 咄!, 啊!, 呸!	uh, ә:h	interj. An exclamation expressive of disgust, horror, or recoil. /    Its utterance is usually accompanied by a shudder.
JUNIOR_CORE_2984	UK	n. 英国	/UK/	/UK/	n. 联合王国	ju: 'kei	n a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom
JUNIOR_CORE_2321	understanding	adj. 善解人意的，体谅人的	/ʌndə'stændɪŋ/	/,ʌndɚ'stændɪŋ/	n. 理解, 谅解 / [法] 协商, 协议, 谅解	.ʌndә'stændiŋ	n. the cognitive condition of someone who understands / s. characterized by understanding based on comprehension and discernment and empathy
JUNIOR_CORE_2676	unexpected	adj. 出乎意料的；始料不及的	/ʌnɪk'spektɪd; ʌnek-/	/'ʌnɪk'spɛktɪd/	a. 料想不到的, 突然的, 意外的 / [法] 不能预料的, 意外的	.ʌnik'spektid	a. not expected or anticipated
JUNIOR_CORE_1708	unfriendly	adj. 不友好的， 冷漠的	/ʌn'frendli/	/ʌn'frɛndli/	adv. 不友善地	.ʌn'frendli	a. not easy to understand or use / a. not disposed to friendship or friendliness / s. not friendly
JUNIOR_CORE_2188	up and down	n. 上上下下	/up and down/	/up and down/	上下地, 到处		
JUNIOR_CORE_2438	up to	n. 到达（某数量，程度），不多于	/up to/	/up to/	从事于(坏事), 忙于, 胜任, 能做, 适合, 适于		
JUNIOR_CORE_1463	upon	prep. 在…之上	/ə'pɒn/	/ə'pɑn/	prep. 在...之上, 迫近, 紧接着	ә'pɒn	prep. On; -- used in all the senses of that word, with which it /    is interchangeable.
JUNIOR_CORE_2696	upside down	n. 颠倒；倒转	/upside down/	/upside down/	颠倒着, 混乱	ʌpsaid'dajn	
JUNIOR_CORE_2357	used to	n. 曾经……，过去……	/used to/	/used to/	过去经常(做)..., 过去有规律地发生	'ju:s tә	
JUNIOR_CORE_3055	varied	adj. 各种各样的；各不相同的	/'veərɪd/	/'vɛrɪd/	a. 不同的, 杂色的, 各式各样的 / [法] 不同的, 种种的, 变化的	'vєәrid	a. characterized by variety / s. widely different / s. broken away from sameness or identity or duplication
JUNIOR_CORE_1321	VCD	abbr. 视频高密光盘（Video Compact Disc）；可变电容二极管（Variable Capacitance Diode）	/VCD/	/VCD/	[电] 可变电容二极体的简写		
JUNIOR_CORE_2615	Victor	n. 维克托（男名）	/'vɪktə/	/'vɪktɚ/	n. 胜利者 / a. 胜利的	'viktә	n. a combatant who is able to defeat rivals
JUNIOR_CORE_2906	video game	n. 电子游戏	/video game/	/video game/	[计] 电视游戏		
JUNIOR_CORE_2258	violinist	n. 小提琴手	/,vaɪə'lɪnɪst/	/,vaɪə'lɪnɪst/	n. 小提琴演奏者, 小提琴家	.vaiә'linist	n. a musician who plays the violin
JUNIOR_CORE_2827	wait a minute	n. 别急；稍等一会	/wait a minute/	/wait a minute/	等会儿,等一等,请稍等片刻		
JUNIOR_CORE_2442	walk into	n. 走进	/walk into/	/walk into/	痛斥, 不慎陷入		
JUNIOR_CORE_2528	washroom	n. 洗手间；厕所	/'wɒʃruːm; -rʊm/	/'wɑʃrum/	n. 盥洗室	'wɒʃrum	n. a lavatory (particularly a lavatory in a public place)
JUNIOR_CORE_2012	What about...?	n. 询问消息或提出建议...怎么样？	/What about...?/	/What about...?/	...怎么样?		
JUNIOR_CORE_2871	What's the matter?	n. 怎么了？	/What's the matter?/	/What's the matter?/	怎么回事?怎么啦?		
JUNIOR_CORE_1389	with	prep. 用；随着；支持；和…在一起； n. (With)人名；(德、芬、丹、瑞典)维特	/wɪð/	/wɪð; wɪθ/	prep. 和...在一起, 以, 由于	wið	n. See Withe. / prep. With denotes or expresses some situation or relation of /    nearness, proximity, association, connection, or the like. / prep. To denote a close or direct relation of opposition or /    hostility; -- equivalent to against. / prep. To denote association in respect of situation or /    environment; hence, among; in the company of. / prep. To denote a connection of friendship, support, alliance, /    assistance, countenance, etc.; hence, on the side of. / prep. To denote the accomplishment of cause, means, instrument, /    etc; -- sometimes equivalent to by. / prep. To denote association in thought, as for comparison or /    contrast. / prep. To denote simultaneous happening, or immediate succession /    or consequence. / prep. To denote having as a possession or an appendage; as, the /    firmament with its stars; a bride with a large fortune.
JUNIOR_CORE_2576	without doubt	n. 毫无疑问；的确	/without doubt/	/without doubt/	毫无疑问地		
JUNIOR_CORE_2841	Women's Day	n. 妇女节	/Women's Day/	/Women's Day/	女人节		
JUNIOR_CORE_2182	woof	inter. （狗叫声）汪汪	/woof/	/woof/	n. 纬线, 织物, 基本成分, 低吠声, 低鸣声	wu:f	n. the yarn woven across the warp yarn in weaving
JUNIOR_CORE_2385	work out	n. 解决；成功地发展	/work out/	/work out/	设计出, 作出, 计算出, 做工抵偿 / [化] 编制		
JUNIOR_CORE_2153	would like	n. 愿意；喜欢	/would like/	/would like/	想要	wud laik	
JUNIOR_CORE_2073	Wow	intery. （表示惊奇或敬佩）哇；呀	/waʊ/	/wou/	interj. (非正式)哇 / n. 巨大的成功, 轰动一时的成功, 十分有趣的事物 / [计] WIn32上的Windows	wau	v. impress greatly
JUNIOR_CORE_2925	write about	n. 编写；写作	/write about/	/write about/	写…的事, 写到…, 把（某事）作为写作的主题	rait əˈbaut	
JUNIOR_CORE_2700	WWF	n. 世界自然基金会(World Wide Fund For Nature)	/WWF/	/WWF/	abbr. 世界野生动物基金（World Wildlife Fund）；世界摔跤联合会（World Wrestling Federation）；雨天流量（Wet-Weather Flow）		
JUNIOR_CORE_1940	Yang	n. 阳	/jæŋ/	/jæŋ/	n. 杨（姓氏）	jɑ:ŋ,jæŋ	n. the bright positive masculine principle in Chinese dualistic cosmology
JUNIOR_CORE_2477	yard sale	n. 庭院拍卖会	/yard sale/	/yard sale/	旧家具旧衣物的拍卖		
JUNIOR_CORE_1693	yeah	adv. 是	/jeə/	/jɛə/	adv. (非正式)是, 是的	jɑ:	r not only so, but
JUNIOR_CORE_1807	Yin	n. 阴	/jɪn/	/jɪn/	n. 中国思想里的“阴”（与“阳”相对）；中国的殷代；（苏格兰）一个（等于one）	jin	n. the dark negative feminine principle in Chinese dualistic cosmology
JUNIOR_CORE_1949	yogurt	n. 酸奶， 酵母乳	/'jɒgət/	/'joɡət/	n. 酸乳酪 / [医] 酸乳	'jɔ^әt	n. a custard-like food made from curdled milk
JUNIOR_CORE_1413	yours	pron. 你（们）的东西；你的责任[义务]；你的家属；来信，尊函； adj. 你（们）的（东西）；信末署名前用语	/jɔːz; jʊəz/	/jʊrz/	pron. 你的(东西), 你们的(东西)	juәz	pron. See the Note under Your.
JUNIOR_CORE_1914	zigzag	adj. “之”字形的； v. 弯弯曲曲行进； n. “之”字形；蜿蜒曲折	/'zɪgzæg/	/'zɪɡzæɡ/	n. 曲折线条, Z字形道路 / a. 之字形的, 曲折的, 锯齿形的 / adv. 之字形地, 曲折地, 成锯齿形地 / vt. 使成之字形, 使曲折进行 / vi. 成之字形, 弯曲地走路	'zigzæg	n. an angular shape characterized by sharp turns in alternating directions / v. travel along a zigzag path / s. having short sharp turns or angles
